iso1,iso2,dist,weeks,pair_location
ERR4920372,ERR4920418,11355,42.3,Different
ERR4920372,ERR4920419,11354,10.4,Different
ERR4920372,ERR4920420,10037,25.1,Different
ERR4920372,ERR4920421,9800,31.9,Different
ERR4920372,ERR4920422,9800,34.4,Different
ERR4920372,ERR4920423,9795,39,Different
ERR4920372,ERR4920424,9800,39.3,Different
ERR4920372,ERR4920425,11355,39.3,Different
ERR4920372,ERR4920426,11356,40.6,Different
ERR4920372,ERR4920427,11355,40,Different
ERR4920372,ERR4920428,11355,41.1,Different
ERR4920372,ERR4920429,11355,42,Different
ERR4920372,ERR4920430,11355,42.4,Different
ERR4920372,ERR4920431,11354,4.4,Different
ERR4920372,ERR4920432,9695,9.9,Different
ERR4920372,ERR4920433,9695,10.6,Different
ERR4920372,ERR4920434,11440,11.3,Different
ERR4920372,ERR4920435,10036,13,Different
ERR4920372,ERR4920436,10036,13.6,Different
ERR4920372,ERR4920437,11354,14.7,Different
ERR4920372,ERR4920438,11354,14.7,Different
ERR4920372,ERR4920439,11354,15,Different
ERR4920372,ERR4920440,10551,22,Different
ERR4920372,ERR4920441,10637,22.1,Different
ERR4920372,ERR4920442,11354,22.4,Different
ERR4920372,ERR4920443,10036,23.3,Different
ERR4920372,ERR4920444,9801,24.1,Different
ERR4920372,ERR4920445,10036,25.3,Different
ERR4920372,ERR4920446,10528,25.9,Different
ERR4920372,ERR4920447,10037,25.9,Different
ERR4920372,ERR4920448,10021,30,Different
ERR4920372,ERR4920449,10637,30,Different
ERR4920372,ERR4920451,10040,30.7,Different
ERR4920372,ERR4920452,10637,31.4,Different
ERR4920372,ERR4920453,9806,31.6,Different
ERR4920372,ERR4920454,10637,32,Different
ERR4920372,ERR4920455,11354,32.1,Different
ERR4920372,ERR4920456,11354,32.6,Different
ERR4920372,ERR4920457,11354,32.6,Different
ERR4920372,ERR4920458,11354,32.9,Different
ERR4920372,ERR4920459,11326,33,Different
ERR4920372,ERR4920460,11302,33.3,Different
ERR4920372,ERR4920461,9800,33.7,Different
ERR4920372,ERR4920462,11354,33.7,Different
ERR4920372,ERR4920463,9800,34.3,Different
ERR4920372,ERR4920464,9800,34.4,Different
ERR4920372,ERR4920465,9801,34.4,Different
ERR4920372,ERR4920466,9801,34.6,Different
ERR4920372,ERR4920467,11354,35.1,Different
ERR4920372,ERR4920468,9800,35.3,Different
ERR4920372,ERR4920469,9800,35.4,Different
ERR4920372,ERR4920470,9800,35.4,Different
ERR4920372,ERR4920471,9800,37.3,Different
ERR4920372,ERR4920472,11354,37.6,Different
ERR4920372,ERR4920473,9800,38,Different
ERR4920372,ERR4920474,11311,38.1,Different
ERR4920372,ERR4920475,9800,38.4,Different
ERR4920372,ERR4920476,11355,39.7,Different
ERR4920372,ERR4920477,11355,40.1,Different
ERR4920372,ERR4920478,11356,40.4,Different
ERR4920372,ERR4920479,10395,40.4,Different
ERR4920372,ERR4920480,11355,41.7,Different
ERR4920372,ERR4920481,10340,41.7,Different
ERR4920372,ERR4920482,11354,42.4,Different
ERR4920372,ERR4920483,11355,42.7,Different
ERR4920372,ERR4920484,11355,42.7,Different
ERR4920372,ERR4920485,11355,43.1,Different
ERR4920372,ERR4920491,10639,3.3,Different
ERR4920372,ERR4920492,9655,2.3,Different
ERR4920372,ERR4920493,10925,3.9,Different
ERR4920372,ERR4920494,10141,2.9,Different
ERR4920372,ERR4920495,10140,2.4,Different
ERR4920372,ERR4920496,9654,2.3,Different
ERR4920372,ERR4920497,10459,7.9,Different
ERR4920372,ERR4920498,9853,13.3,Different
ERR4920372,ERR4920499,10807,13.7,Different
ERR4920372,ERR4920500,10490,16.1,Different
ERR4920372,ERR4920501,10681,21.6,Different
ERR4920372,ERR4920502,11079,29.1,Different
ERR4920372,ERR4920503,10420,32.4,Different
ERR4920372,ERR4920504,10421,33.3,Different
ERR4920372,ERR4920505,10565,33.7,Different
ERR4920372,ERR4920506,10306,37.6,Different
ERR4920372,ERR4920507,10043,58.7,Different
ERR4920372,ERR4920508,10044,57.6,Different
ERR4920372,ERR4920510,10043,52.3,Different
ERR4920372,ERR4920511,10584,2.7,Different
ERR4920372,ERR4920512,10439,2.1,Different
ERR4920372,ERR4920513,10426,1.9,Different
ERR4920372,ERR4920514,10555,0.1,Different
ERR4920372,ERR4920515,11059,1.3,Different
ERR4920372,ERR4920516,11525,7.9,Different
ERR4920372,ERR4920517,10477,49.7,Different
ERR4920372,ERR4920518,9007,49.6,Different
ERR4920372,ERR4920519,10552,12,Different
ERR4920372,ERR4920520,10985,14.1,Different
ERR4920372,ERR4920521,10044,49.3,Different
ERR4920372,ERR4920523,10922,17.7,Different
ERR4920372,ERR4920524,10922,17.7,Different
ERR4920372,ERR4920525,10367,47.9,Different
ERR4920372,ERR4920526,9558,47.9,Different
ERR4920372,ERR4920527,10479,22,Different
ERR4920372,ERR4920528,10663,25.1,Different
ERR4920372,ERR4920529,10006,37.4,Different
ERR4920372,ERR4920530,10397,43.3,Different
ERR4920372,ERR4920531,10044,52.9,Different
ERR4920372,ERR4920532,10560,41.6,Different
ERR4920372,ERR4920533,10535,38.9,Different
ERR4920372,ERR4920534,10540,37.7,Different
ERR4920372,ERR4920535,10273,32.9,Different
ERR4920372,ERR4920537,10438,14,Different
ERR4920372,ERR4920538,10008,14,Different
ERR4920372,ERR4920539,10045,43.3,Different
ERR4920372,ERR4920540,10540,37.1,Different
ERR4920372,ERR4920541,10533,29.3,Different
ERR4920372,ERR4920542,10540,26,Different
ERR4920372,ERR4920543,10542,15.6,Different
ERR4920372,ERR4920550,11518,42.6,Different
ERR4920372,ERR4920551,11387,40.3,Different
ERR4920372,ERR4920552,11152,36.9,Different
ERR4920372,ERR4920553,11534,36.6,Different
ERR4920372,ERR4920554,11532,36.6,Different
ERR4920372,ERR4920555,11267,35.4,Different
ERR4920372,ERR4920556,11507,34.3,Different
ERR4920372,ERR4920557,11463,32.9,Different
ERR4920372,ERR4920558,11525,31.6,Different
ERR4920372,ERR4920559,11363,31.1,Different
ERR4920372,ERR4920560,11515,30.7,Different
ERR4920372,ERR4920561,11534,29.1,Different
ERR4920372,ERR4920562,10386,28.9,Different
ERR4920372,ERR4920563,10373,28.3,Different
ERR4920372,ERR4920564,11533,27.6,Different
ERR4920372,ERR4920566,10469,26.7,Different
ERR4920372,ERR4920567,10489,26.7,Different
ERR4920372,ERR4920568,10870,20.7,Different
ERR4920372,ERR4920570,10833,19.4,Different
ERR4920372,ERR4920571,9354,18.4,Different
ERR4920372,ERR4920572,10880,17.9,Different
ERR4920372,ERR4920576,10112,9.9,Different
ERR4920372,ERR4920578,11535,2.9,Different
ERR4920372,ERR4920579,11527,2.6,Different
ERR4920372,ERR4920580,11535,8,Different
ERR4920372,ERR4920582,10883,9.6,Different
ERR4920372,ERR4920584,10451,13,Different
ERR4920372,ERR4920585,10453,14,Different
ERR4920372,ERR4920588,10937,23.4,Different
ERR4920372,ERR4920591,11534,38.4,Different
ERR4920372,ERR4920592,11308,2.6,Different
ERR4920372,ERR4920593,11268,4.3,Different
ERR4920372,ERR4920594,10593,23.4,Different
ERR4920372,ERR4920595,10005,26.4,Different
ERR4920372,ERR4920596,10004,25.7,Different
ERR4920372,ERR4920597,10912,55.9,Different
ERR4920372,ERR4920598,11053,51.9,Different
ERR4920372,ERR4920599,10424,19.7,Different
ERR4920372,ERR4920600,10424,19.7,Different
ERR4920372,ERR4920601,10417,18.7,Different
ERR4920372,ERR4920602,10418,18.1,Different
ERR4920372,ERR4920603,9980,11.9,Different
ERR4920372,ERR4920604,11060,5,Different
ERR4920372,ERR4920605,11059,4.4,Different
ERR4920372,ERR4920606,9985,46.9,Different
ERR4920372,ERR4920617,10434,3.3,Different
ERR4920372,ERR4920618,9874,55.9,Different
ERR4920372,ERR4920619,9399,40.1,Different
ERR4920372,ERR4920620,9867,40.1,Different
ERR4920372,ERR4920621,10537,1.4,Different
ERR4920372,ERR4920623,10425,34.6,Different
ERR4920372,ERR4920624,9871,35.7,Different
ERR4920372,ERR4920625,10659,20.4,Different
ERR4920372,ERR4920626,9885,21.4,Different
ERR4920372,ERR4920627,10392,31.6,Different
ERR4920372,ERR4920628,10551,25.7,Different
ERR4920372,ERR4920629,10551,20.6,Different
ERR4920373,ERR4920374,9674,4.3,Same
ERR4920373,ERR4920375,9459,5.1,Same
ERR4920373,ERR4920376,10015,8.4,Same
ERR4920373,ERR4920377,10120,32.9,Same
ERR4920373,ERR4920378,9493,42.6,Same
ERR4920373,ERR4920379,2088,37.4,Same
ERR4920373,ERR4920380,1850,34,Same
ERR4920373,ERR4920381,9515,23.6,Same
ERR4920373,ERR4920382,10162,22,Same
ERR4920373,ERR4920383,10162,20,Same
ERR4920373,ERR4920384,10407,18.9,Same
ERR4920373,ERR4920385,10440,56.3,Same
ERR4920373,ERR4920386,10161,17.7,Same
ERR4920373,ERR4920387,10155,14.7,Same
ERR4920373,ERR4920388,10026,9.6,Same
ERR4920373,ERR4920391,8963,1.6,Different
ERR4920373,ERR4920392,9521,13.3,Different
ERR4920373,ERR4920393,9629,17.7,Different
ERR4920373,ERR4920394,9469,17.3,Different
ERR4920373,ERR4920395,9472,19.9,Different
ERR4920373,ERR4920396,9470,20.7,Different
ERR4920373,ERR4920397,8946,21.3,Different
ERR4920373,ERR4920398,8945,25,Different
ERR4920373,ERR4920399,8954,26.6,Different
ERR4920373,ERR4920400,9934,27,Different
ERR4920373,ERR4920401,8954,26.1,Different
ERR4920373,ERR4920402,9934,27,Different
ERR4920373,ERR4920403,9915,27.7,Different
ERR4920373,ERR4920404,9471,27.9,Different
ERR4920373,ERR4920405,9934,27.9,Different
ERR4920373,ERR4920406,9468,31.1,Different
ERR4920373,ERR4920407,9470,28.7,Different
ERR4920373,ERR4920408,9471,29.3,Different
ERR4920373,ERR4920409,9471,29.3,Different
ERR4920373,ERR4920410,9934,29.9,Different
ERR4920373,ERR4920411,9468,29.9,Different
ERR4920373,ERR4920412,9468,30,Different
ERR4920373,ERR4920413,9468,32.4,Different
ERR4920373,ERR4920414,9464,32.7,Different
ERR4920373,ERR4920415,9470,33.9,Different
ERR4920373,ERR4920416,9935,35.3,Different
ERR4920373,ERR4920417,9934,36.9,Different
ERR4920373,ERR4920418,9935,36.9,Different
ERR4920373,ERR4920419,9934,5,Different
ERR4920373,ERR4920420,9472,19.7,Different
ERR4920373,ERR4920421,9470,26.4,Different
ERR4920373,ERR4920422,9468,29,Different
ERR4920373,ERR4920423,9464,33.6,Different
ERR4920373,ERR4920424,9468,33.9,Different
ERR4920373,ERR4920425,9935,33.9,Different
ERR4920373,ERR4920426,9936,35.1,Different
ERR4920373,ERR4920427,9935,34.6,Different
ERR4920373,ERR4920428,9935,35.7,Different
ERR4920373,ERR4920429,9935,36.6,Different
ERR4920373,ERR4920430,9935,37,Different
ERR4920373,ERR4920431,9934,1,Different
ERR4920373,ERR4920432,9531,4.4,Different
ERR4920373,ERR4920433,9531,5.1,Different
ERR4920373,ERR4920434,10245,5.9,Different
ERR4920373,ERR4920435,9469,7.6,Different
ERR4920373,ERR4920436,9468,8.1,Different
ERR4920373,ERR4920437,9934,9.3,Different
ERR4920373,ERR4920438,9934,9.3,Different
ERR4920373,ERR4920439,9934,9.6,Different
ERR4920373,ERR4920440,9661,16.6,Different
ERR4920373,ERR4920441,8954,16.7,Different
ERR4920373,ERR4920442,9934,17,Different
ERR4920373,ERR4920443,9471,17.9,Different
ERR4920373,ERR4920444,9471,18.7,Different
ERR4920373,ERR4920445,9471,19.9,Different
ERR4920373,ERR4920446,9331,20.4,Different
ERR4920373,ERR4920447,9472,20.4,Different
ERR4920373,ERR4920448,9458,24.6,Different
ERR4920373,ERR4920449,8954,24.6,Different
ERR4920373,ERR4920451,9475,25.3,Different
ERR4920373,ERR4920452,8954,26,Different
ERR4920373,ERR4920453,9468,26.1,Different
ERR4920373,ERR4920454,8954,26.6,Different
ERR4920373,ERR4920455,9934,26.7,Different
ERR4920373,ERR4920456,9934,27.1,Different
ERR4920373,ERR4920457,9934,27.1,Different
ERR4920373,ERR4920458,9934,27.4,Different
ERR4920373,ERR4920459,9905,27.6,Different
ERR4920373,ERR4920460,9904,27.9,Different
ERR4920373,ERR4920461,9470,28.3,Different
ERR4920373,ERR4920462,9934,28.3,Different
ERR4920373,ERR4920463,9470,28.9,Different
ERR4920373,ERR4920464,9468,29,Different
ERR4920373,ERR4920465,9469,29,Different
ERR4920373,ERR4920466,9469,29.1,Different
ERR4920373,ERR4920467,9934,29.7,Different
ERR4920373,ERR4920468,9470,29.9,Different
ERR4920373,ERR4920469,9468,30,Different
ERR4920373,ERR4920470,9468,30,Different
ERR4920373,ERR4920471,9468,31.9,Different
ERR4920373,ERR4920472,9934,32.1,Different
ERR4920373,ERR4920473,9468,32.6,Different
ERR4920373,ERR4920474,9893,32.7,Different
ERR4920373,ERR4920475,9468,33,Different
ERR4920373,ERR4920476,9935,34.3,Different
ERR4920373,ERR4920477,9935,34.7,Different
ERR4920373,ERR4920478,9936,35,Different
ERR4920373,ERR4920479,9335,35,Different
ERR4920373,ERR4920480,9935,36.3,Different
ERR4920373,ERR4920481,1072,36.3,Different
ERR4920373,ERR4920482,9934,37,Different
ERR4920373,ERR4920483,9935,37.3,Different
ERR4920373,ERR4920484,9935,37.3,Different
ERR4920373,ERR4920485,9935,37.7,Different
ERR4920373,ERR4920491,9963,8.7,Different
ERR4920373,ERR4920492,9466,7.7,Different
ERR4920373,ERR4920493,9970,9.3,Different
ERR4920373,ERR4920494,9612,8.3,Different
ERR4920373,ERR4920495,9609,7.9,Different
ERR4920373,ERR4920496,9465,7.7,Different
ERR4920373,ERR4920497,9752,2.4,Different
ERR4920373,ERR4920498,9337,7.9,Different
ERR4920373,ERR4920499,9926,8.3,Different
ERR4920373,ERR4920500,9567,10.7,Different
ERR4920373,ERR4920501,10035,16.1,Different
ERR4920373,ERR4920502,10130,23.7,Different
ERR4920373,ERR4920503,9415,27,Different
ERR4920373,ERR4920504,9415,27.9,Different
ERR4920373,ERR4920505,9625,28.3,Different
ERR4920373,ERR4920506,9599,32.1,Different
ERR4920373,ERR4920507,9527,64.1,Different
ERR4920373,ERR4920508,9530,63,Different
ERR4920373,ERR4920510,9527,57.7,Different
ERR4920373,ERR4920511,9687,8.1,Different
ERR4920373,ERR4920512,3102,7.6,Different
ERR4920373,ERR4920513,3090,7.3,Different
ERR4920373,ERR4920514,9674,5.3,Different
ERR4920373,ERR4920515,10110,4.1,Different
ERR4920373,ERR4920516,10339,2.4,Different
ERR4920373,ERR4920517,9706,55.1,Different
ERR4920373,ERR4920518,8581,55,Different
ERR4920373,ERR4920519,9675,6.6,Different
ERR4920373,ERR4920520,9912,8.7,Different
ERR4920373,ERR4920521,9528,54.7,Different
ERR4920373,ERR4920523,9965,12.3,Different
ERR4920373,ERR4920524,9967,12.3,Different
ERR4920373,ERR4920525,90,53.3,Different
ERR4920373,ERR4920526,9002,53.3,Different
ERR4920373,ERR4920527,8919,16.6,Different
ERR4920373,ERR4920528,8981,19.7,Different
ERR4920373,ERR4920529,9501,32,Different
ERR4920373,ERR4920530,9398,48.7,Different
ERR4920373,ERR4920531,9530,58.3,Different
ERR4920373,ERR4920532,9687,47,Different
ERR4920373,ERR4920533,9772,44.3,Different
ERR4920373,ERR4920534,9776,43.1,Different
ERR4920373,ERR4920535,9452,38.3,Different
ERR4920373,ERR4920537,3101,19.4,Different
ERR4920373,ERR4920538,9507,19.4,Different
ERR4920373,ERR4920539,9531,48.7,Different
ERR4920373,ERR4920540,9778,42.6,Different
ERR4920373,ERR4920541,9760,34.7,Different
ERR4920373,ERR4920542,9778,31.4,Different
ERR4920373,ERR4920543,9780,21,Different
ERR4920373,ERR4920550,10408,48,Different
ERR4920373,ERR4920551,10294,45.7,Different
ERR4920373,ERR4920552,9778,42.3,Different
ERR4920373,ERR4920553,10421,42,Different
ERR4920373,ERR4920554,10417,42,Different
ERR4920373,ERR4920555,10221,40.9,Different
ERR4920373,ERR4920556,10388,39.7,Different
ERR4920373,ERR4920557,10359,38.3,Different
ERR4920373,ERR4920558,10408,37,Different
ERR4920373,ERR4920559,10352,36.6,Different
ERR4920373,ERR4920560,10306,36.1,Different
ERR4920373,ERR4920561,10421,34.6,Different
ERR4920373,ERR4920562,9457,34.3,Different
ERR4920373,ERR4920563,9444,33.7,Different
ERR4920373,ERR4920564,10418,33,Different
ERR4920373,ERR4920566,9724,32.1,Different
ERR4920373,ERR4920567,9766,32.1,Different
ERR4920373,ERR4920568,9712,26.1,Different
ERR4920373,ERR4920570,9656,24.9,Different
ERR4920373,ERR4920571,8889,23.9,Different
ERR4920373,ERR4920572,9719,23.3,Different
ERR4920373,ERR4920576,9604,15.3,Different
ERR4920373,ERR4920578,10422,8.3,Different
ERR4920373,ERR4920579,10406,2.9,Different
ERR4920373,ERR4920580,10422,2.6,Different
ERR4920373,ERR4920582,9722,4.1,Different
ERR4920373,ERR4920584,9737,7.6,Different
ERR4920373,ERR4920585,3032,8.6,Different
ERR4920373,ERR4920588,9903,18,Different
ERR4920373,ERR4920591,10419,33,Different
ERR4920373,ERR4920592,10192,2.9,Different
ERR4920373,ERR4920593,10274,1.1,Different
ERR4920373,ERR4920594,9698,18,Different
ERR4920373,ERR4920595,9501,31.9,Different
ERR4920373,ERR4920596,9500,31.1,Different
ERR4920373,ERR4920597,9865,61.3,Different
ERR4920373,ERR4920598,10235,57.3,Different
ERR4920373,ERR4920599,94,25.1,Different
ERR4920373,ERR4920600,94,25.1,Different
ERR4920373,ERR4920601,9392,24.1,Different
ERR4920373,ERR4920602,9393,23.6,Different
ERR4920373,ERR4920603,9479,17.3,Different
ERR4920373,ERR4920604,10246,10.4,Different
ERR4920373,ERR4920605,10245,9.9,Different
ERR4920373,ERR4920606,9474,52.3,Different
ERR4920373,ERR4920617,7084,8.7,Different
ERR4920373,ERR4920618,9358,61.3,Different
ERR4920373,ERR4920619,8817,45.6,Different
ERR4920373,ERR4920620,9345,45.6,Different
ERR4920373,ERR4920621,9525,4,Different
ERR4920373,ERR4920623,95,40,Different
ERR4920373,ERR4920624,9354,41.1,Different
ERR4920373,ERR4920625,8898,15,Different
ERR4920373,ERR4920626,9522,16,Different
ERR4920373,ERR4920627,9576,37,Different
ERR4920373,ERR4920628,9674,31.1,Different
ERR4920373,ERR4920629,9672,26,Different
ERR4920374,ERR4920375,9663,0.9,Same
ERR4920374,ERR4920376,10121,4.1,Same
ERR4920374,ERR4920377,10125,28.6,Same
ERR4920374,ERR4920378,9642,46.9,Same
ERR4920374,ERR4920379,9639,41.7,Same
ERR4920374,ERR4920380,9598,38.3,Same
ERR4920374,ERR4920381,9579,27.9,Same
ERR4920374,ERR4920382,10175,26.3,Same
ERR4920374,ERR4920383,10175,24.3,Same
ERR4920374,ERR4920384,10553,23.1,Same
ERR4920374,ERR4920385,10569,60.6,Same
ERR4920374,ERR4920386,10173,22,Same
ERR4920374,ERR4920387,10167,19,Same
ERR4920374,ERR4920388,10189,13.9,Same
ERR4920374,ERR4920391,9749,5.9,Different
ERR4920374,ERR4920392,9466,9,Different
ERR4920374,ERR4920393,1140,13.4,Different
ERR4920374,ERR4920394,9337,13,Different
ERR4920374,ERR4920395,9735,15.6,Different
ERR4920374,ERR4920396,9336,16.4,Different
ERR4920374,ERR4920397,9686,17,Different
ERR4920374,ERR4920398,9685,20.7,Different
ERR4920374,ERR4920399,9694,22.3,Different
ERR4920374,ERR4920400,10090,22.7,Different
ERR4920374,ERR4920401,9694,21.9,Different
ERR4920374,ERR4920402,10090,22.7,Different
ERR4920374,ERR4920403,10067,23.4,Different
ERR4920374,ERR4920404,9337,23.6,Different
ERR4920374,ERR4920405,10090,23.6,Different
ERR4920374,ERR4920406,9336,26.9,Different
ERR4920374,ERR4920407,9336,24.4,Different
ERR4920374,ERR4920408,9337,25,Different
ERR4920374,ERR4920409,9337,25,Different
ERR4920374,ERR4920410,10090,25.6,Different
ERR4920374,ERR4920411,9336,25.6,Different
ERR4920374,ERR4920412,9336,25.7,Different
ERR4920374,ERR4920413,9336,28.1,Different
ERR4920374,ERR4920414,9328,28.4,Different
ERR4920374,ERR4920415,9336,29.6,Different
ERR4920374,ERR4920416,10091,31,Different
ERR4920374,ERR4920417,10090,32.6,Different
ERR4920374,ERR4920418,10091,32.6,Different
ERR4920374,ERR4920419,10090,0.7,Different
ERR4920374,ERR4920420,9735,15.4,Different
ERR4920374,ERR4920421,9336,22.1,Different
ERR4920374,ERR4920422,9336,24.7,Different
ERR4920374,ERR4920423,9328,29.3,Different
ERR4920374,ERR4920424,9336,29.6,Different
ERR4920374,ERR4920425,10091,29.6,Different
ERR4920374,ERR4920426,10092,30.9,Different
ERR4920374,ERR4920427,10091,30.3,Different
ERR4920374,ERR4920428,10091,31.4,Different
ERR4920374,ERR4920429,10091,32.3,Different
ERR4920374,ERR4920430,10091,32.7,Different
ERR4920374,ERR4920431,10090,5.3,Different
ERR4920374,ERR4920432,9476,0.1,Different
ERR4920374,ERR4920433,9476,0.9,Different
ERR4920374,ERR4920434,10371,1.6,Different
ERR4920374,ERR4920435,9734,3.3,Different
ERR4920374,ERR4920436,9733,3.9,Different
ERR4920374,ERR4920437,10090,5,Different
ERR4920374,ERR4920438,10090,5,Different
ERR4920374,ERR4920439,10090,5.3,Different
ERR4920374,ERR4920440,1140,12.3,Different
ERR4920374,ERR4920441,9694,12.4,Different
ERR4920374,ERR4920442,10090,12.7,Different
ERR4920374,ERR4920443,9734,13.6,Different
ERR4920374,ERR4920444,9337,14.4,Different
ERR4920374,ERR4920445,9734,15.6,Different
ERR4920374,ERR4920446,9554,16.1,Different
ERR4920374,ERR4920447,9735,16.1,Different
ERR4920374,ERR4920448,9718,20.3,Different
ERR4920374,ERR4920449,9694,20.3,Different
ERR4920374,ERR4920451,9738,21,Different
ERR4920374,ERR4920452,9694,21.7,Different
ERR4920374,ERR4920453,9339,21.9,Different
ERR4920374,ERR4920454,9694,22.3,Different
ERR4920374,ERR4920455,10090,22.4,Different
ERR4920374,ERR4920456,10090,22.9,Different
ERR4920374,ERR4920457,10090,22.9,Different
ERR4920374,ERR4920458,10090,23.1,Different
ERR4920374,ERR4920459,10064,23.3,Different
ERR4920374,ERR4920460,10039,23.6,Different
ERR4920374,ERR4920461,9336,24,Different
ERR4920374,ERR4920462,10090,24,Different
ERR4920374,ERR4920463,9336,24.6,Different
ERR4920374,ERR4920464,9336,24.7,Different
ERR4920374,ERR4920465,9337,24.7,Different
ERR4920374,ERR4920466,9337,24.9,Different
ERR4920374,ERR4920467,10090,25.4,Different
ERR4920374,ERR4920468,9336,25.6,Different
ERR4920374,ERR4920469,9336,25.7,Different
ERR4920374,ERR4920470,9336,25.7,Different
ERR4920374,ERR4920471,9336,27.6,Different
ERR4920374,ERR4920472,10090,27.9,Different
ERR4920374,ERR4920473,9336,28.3,Different
ERR4920374,ERR4920474,10064,28.4,Different
ERR4920374,ERR4920475,9336,28.7,Different
ERR4920374,ERR4920476,10091,30,Different
ERR4920374,ERR4920477,10091,30.4,Different
ERR4920374,ERR4920478,10092,30.7,Different
ERR4920374,ERR4920479,9584,30.7,Different
ERR4920374,ERR4920480,10091,32,Different
ERR4920374,ERR4920481,9657,32,Different
ERR4920374,ERR4920482,10090,32.7,Different
ERR4920374,ERR4920483,10091,33,Different
ERR4920374,ERR4920484,10091,33,Different
ERR4920374,ERR4920485,10091,33.4,Different
ERR4920374,ERR4920491,10027,13,Different
ERR4920374,ERR4920492,9412,12,Different
ERR4920374,ERR4920493,10197,13.6,Different
ERR4920374,ERR4920494,9754,12.6,Different
ERR4920374,ERR4920495,9754,12.1,Different
ERR4920374,ERR4920496,9411,12,Different
ERR4920374,ERR4920497,9703,1.9,Different
ERR4920374,ERR4920498,9435,3.6,Different
ERR4920374,ERR4920499,9924,4,Different
ERR4920374,ERR4920500,9807,6.4,Different
ERR4920374,ERR4920501,10131,11.9,Different
ERR4920374,ERR4920502,10297,19.4,Different
ERR4920374,ERR4920503,9731,22.7,Different
ERR4920374,ERR4920504,9732,23.6,Different
ERR4920374,ERR4920505,951,24,Different
ERR4920374,ERR4920506,9681,27.9,Different
ERR4920374,ERR4920507,9713,68.4,Different
ERR4920374,ERR4920508,9713,67.3,Different
ERR4920374,ERR4920510,9713,62,Different
ERR4920374,ERR4920511,1129,12.4,Different
ERR4920374,ERR4920512,9681,11.9,Different
ERR4920374,ERR4920513,9668,11.6,Different
ERR4920374,ERR4920514,44,9.6,Different
ERR4920374,ERR4920515,10276,8.4,Different
ERR4920374,ERR4920516,10327,1.9,Different
ERR4920374,ERR4920517,9751,59.4,Different
ERR4920374,ERR4920518,8719,59.3,Different
ERR4920374,ERR4920519,42,2.3,Different
ERR4920374,ERR4920520,10007,4.4,Different
ERR4920374,ERR4920521,9713,59,Different
ERR4920374,ERR4920523,10197,8,Different
ERR4920374,ERR4920524,10197,8,Different
ERR4920374,ERR4920525,9640,57.6,Different
ERR4920374,ERR4920526,9255,57.6,Different
ERR4920374,ERR4920527,9696,12.3,Different
ERR4920374,ERR4920528,9718,15.4,Different
ERR4920374,ERR4920529,9586,27.7,Different
ERR4920374,ERR4920530,9882,53,Different
ERR4920374,ERR4920531,9713,62.6,Different
ERR4920374,ERR4920532,211,51.3,Different
ERR4920374,ERR4920533,9695,48.6,Different
ERR4920374,ERR4920534,9707,47.4,Different
ERR4920374,ERR4920535,6672,42.6,Different
ERR4920374,ERR4920537,9680,23.7,Different
ERR4920374,ERR4920538,9592,23.7,Different
ERR4920374,ERR4920539,9714,53,Different
ERR4920374,ERR4920540,9707,46.9,Different
ERR4920374,ERR4920541,9699,39,Different
