iso1,iso2,dist,weeks,pair_location
ERR6349916,ERR6351008,15,6.3,Same
ERR6349916,ERR6351009,9,6.4,Same
ERR6349916,ERR6351010,9,9.9,Same
ERR6349916,ERR6351011,9,11.4,Same
ERR6349916,ERR6351012,10,22.6,Same
ERR6349916,ERR6351014,4,0.4,Same
ERR6349916,ERR6351015,22,0.3,Same
ERR6349916,ERR6351016,29,0.7,Same
ERR6349916,ERR6351018,9441,48.1,Same
ERR6349916,ERR6351019,8959,48.7,Same
ERR6349916,ERR6351020,10,16.7,Same
ERR6349916,ERR6351021,9,19.7,Same
ERR6349916,ERR6351022,10,6.9,Same
ERR6349916,ERR6351023,10,7.3,Same
ERR6349916,ERR6351024,17,10.6,Same
ERR6349916,ERR6351026,11,22.6,Same
ERR6349916,ERR6351027,10,26.6,Same
ERR6349916,PID-0821-1356-ZN1134,10,28.6,Same
ERR6349916,PID-0821-1406-ZN1179,20,27.3,Same
ERR6349916,PID-0821-1448-ZN1214,11,28.3,Same
ERR6349916,PID-0821-1473-ZN1242,9,27,Same
ERR6349916,PID-0821-1505-ZN1267,38,29.1,Same
ERR6349916,PID-0821-1544-ZN1294,9099,30.1,Same
ERR6349916,PID-0821-1547-ZN1296,9378,30.4,Same
ERR6349916,PID-0821-1548-ZN1297,9379,30.4,Same
ERR6349916,PID-0821-157-ZN0158,9,1.9,Same
ERR6349916,PID-0821-158-ZN0157,7,1.9,Same
ERR6349916,PID-0821-1586-ZN1327,43,31.4,Same
ERR6349916,PID-0821-1589-ZN1330,36,32.3,Same
ERR6349916,PID-0821-1607-ZN1342,48,33.7,Same
ERR6349916,PID-0821-1610-ZN1388,9371,31.7,Same
ERR6349916,PID-0821-1612-ZN1346,36,31.7,Same
ERR6349916,PID-0821-1613-ZN1347,38,31.7,Same
ERR6349916,PID-0821-1614-ZN1348,9379,31.7,Same
ERR6349916,PID-0821-1615-ZN1349,9378,31.7,Same
ERR6349916,PID-0821-1622-ZN1486,9378,32.3,Same
ERR6349916,PID-0821-1679-ZN1410,41,32.9,Same
ERR6349916,PID-0821-1692-ZN1420,100,32.9,Same
ERR6349916,PID-0821-1698-ZN1424,9378,33.3,Same
ERR6349916,PID-0821-1723-ZN1445,9378,33.6,Same
ERR6349916,PID-0821-1757-ZN1474,10495,34.9,Same
ERR6349916,PID-0821-214-ZN0200,8,3.7,Same
ERR6349916,PID-0821-219-ZN0205,13,3.9,Same
ERR6349916,PID-0821-241-ZN0231,6,4.7,Same
ERR6349916,PID-0821-249-ZN0225,8,4.9,Same
ERR6349916,PID-0821-255-ZN0232,10,5.1,Same
ERR6349916,PID-0821-259-ZN0235,9,5.3,Same
ERR6349916,PID-0821-260-ZN0236,5,5.3,Same
ERR6349916,PID-0821-261-ZN0237,8,5.3,Same
ERR6349916,PID-0821-2610-ZN2242,9441,49.9,Same
ERR6349916,PID-0821-263-ZN0239,9,5.3,Same
ERR6349916,PID-0821-2686-ZN2314,9422,50.3,Same
ERR6349916,PID-0821-2731-ZN2356,39,52.3,Same
ERR6349916,PID-0821-2745-ZN2370,9441,51.7,Same
ERR6349916,PID-0821-2752-ZN2372,9444,51.6,Same
ERR6349916,PID-0821-2759-ZN2378,9440,56.1,Same
ERR6349916,PID-0821-276-ZN0248,8,5.4,Same
ERR6349916,PID-0821-339-ZN0302,10,6.6,Same
ERR6349916,PID-0821-3500-ZN3059,9687,63.3,Same
ERR6349916,PID-0821-3606-ZN3148,10354,67.4,Same
ERR6349916,PID-0821-3617-ZN3162,41,67.7,Same
ERR6349916,PID-0821-3640-ZN3185,10374,68.6,Same
ERR6349916,PID-0821-3660-ZN3205,44,68.3,Same
ERR6349916,PID-0821-3675-ZN3182,44,68.3,Same
ERR6349916,PID-0821-3681-ZN3225,46,68.6,Same
ERR6349916,PID-0821-3740-ZN3283,10374,69.3,Same
ERR6349916,PID-0821-380-ZN0340,12,7.3,Same
ERR6349916,PID-0821-383-ZN0346,10,7.3,Same
ERR6349916,PID-0821-389-ZN0344,11,7.3,Same
ERR6349916,PID-0821-390-ZN0345,9,7.3,Same
ERR6349916,PID-0821-406-ZN0367,10,7.9,Same
ERR6349916,PID-0821-413-ZN0368,9,7.7,Same
ERR6349916,PID-0821-415-ZN0375,17,7.9,Same
ERR6349916,PID-0821-419-ZN0372,9,8.3,Same
ERR6349916,PID-0821-423-ZN0394,11,8.4,Same
ERR6349916,PID-0821-433-ZN0445,11,8.3,Same
ERR6349916,PID-0821-435-ZN0382,12,8.3,Same
ERR6349916,PID-0821-438-ZN0397,5,8.3,Same
ERR6349916,PID-0821-441-ZN0385,19,8.3,Same
ERR6349916,PID-0821-449-ZN0404,12,8.4,Same
ERR6349916,PID-0821-450-ZN0405,19,8.4,Same
ERR6349916,PID-0821-453-ZN0406,17,8.3,Same
ERR6349916,PID-0821-456-ZN0409,13,8.6,Same
ERR6349916,PID-0821-ZJN0038,9,2.1,Same
ERR6349916,PID-0821-ZN0002,7,2.7,Same
ERR6349916,PID-0821-ZN0003,7,2.6,Same
ERR6349916,PID-0821-ZN0004,7,2.6,Same
ERR6349916,PID-0821-ZN0007,10,2.4,Same
ERR6349916,PID-0821-ZN0010,8,2.4,Same
ERR6349916,PID-0821-ZN0011,7,2.3,Same
ERR6349916,PID-0821-ZN0015,7,2.3,Same
ERR6349916,PID-0821-ZN0041,7,2.1,Same
ERR6349916,PID-0821-ZN0044,8,2.6,Same
ERR6349916,PID-0821-ZN0105,8,0.1,Same
ERR6349916,PID-0821-ZN0115,7,0.4,Same
ERR6349916,PID-0821-ZN0116-II,7,0.4,Same
ERR6349917,ERR6349919,9368,47.9,Same
ERR6349917,ERR6349920,9355,48.4,Same
ERR6349917,ERR6349921,42,18.1,Same
ERR6349917,ERR6349922,53,20.6,Same
ERR6349917,ERR6349923,41,5.4,Same
ERR6349917,ERR6349924,42,8.6,Same
ERR6349917,ERR6349925,42,8,Same
ERR6349917,ERR6349926,41,16.3,Same
ERR6349917,ERR6349927,9723,23.3,Same
ERR6349917,ERR6349929,40,0.1,Same
ERR6349917,ERR6349931,83,26.9,Same
ERR6349917,ERR6349933,9358,47.4,Same
ERR6349917,ERR6349934,322,16.6,Same
ERR6349917,ERR6349937,46,10,Same
ERR6349917,ERR6350131,10445,22.1,Same
ERR6349917,ERR6350132,40,0.3,Same
ERR6349917,ERR6350133,48,13.9,Same
ERR6349917,ERR6350134,46,0.3,Same
ERR6349917,ERR6350135,42,0.4,Same
ERR6349917,ERR6350137,50,0.4,Same
ERR6349917,ERR6350139,9358,48.4,Same
ERR6349917,ERR6350140,9620,17,Same
ERR6349917,ERR6350141,46,20.1,Same
ERR6349917,ERR6350142,85,7,Same
ERR6349917,ERR6350143,45,9.3,Same
ERR6349917,ERR6350144,46,10.4,Same
ERR6349917,ERR6350147,49,0.4,Same
ERR6349917,ERR6350148,41,0.4,Same
ERR6349917,ERR6350149,39,0.6,Same
ERR6349917,ERR6350150,39,0.6,Same
ERR6349917,ERR6350151,39,1,Same
ERR6349917,ERR6350152,40,0.7,Same
ERR6349917,ERR6350155,9621,17.3,Same
ERR6349917,ERR6350156,41,20.1,Same
ERR6349917,ERR6350195,41,9,Same
ERR6349917,ERR6350196,42,23.3,Same
ERR6349917,ERR6350197,42,1,Same
ERR6349917,ERR6350198,42,1,Same
ERR6349917,ERR6350199,46,1.4,Same
ERR6349917,ERR6350200,39,1,Same
ERR6349917,ERR6350202,9373,48,Same
ERR6349917,ERR6350203,41,18,Same
ERR6349917,ERR6350204,42,20.3,Same
ERR6349917,ERR6350205,73,6.6,Same
ERR6349917,ERR6350206,10448,10.3,Same
ERR6349917,ERR6350208,9619,16.1,Same
ERR6349917,ERR6350210,43,1.4,Same
ERR6349917,ERR6350212,41,1.1,Same
ERR6349917,ERR6350214,41,1.7,Same
ERR6349917,ERR6350215,9368,45,Same
ERR6349917,ERR6350216,9358,48.4,Same
ERR6349917,ERR6350217,45,16.4,Same
ERR6349917,ERR6350218,44,21,Same
ERR6349917,ERR6350758,45,10.3,Same
ERR6349917,ERR6350760,41,23.1,Same
ERR6349917,ERR6350761,10428,39.6,Same
ERR6349917,ERR6350762,10410,1.7,Same
ERR6349917,ERR6350763,40,2,Same
ERR6349917,ERR6350765,42,2,Same
ERR6349917,ERR6350767,8884,49,Same
ERR6349917,ERR6350768,50,18.1,Same
ERR6349917,ERR6350769,10041,21.6,Same
ERR6349917,ERR6350770,41,6,Same
ERR6349917,ERR6350772,43,11,Same
ERR6349917,ERR6350774,9250,2,Same
ERR6349917,ERR6350775,40,2,Same
ERR6349917,ERR6350776,54,2,Same
ERR6349917,ERR6350777,10427,2,Same
ERR6349917,ERR6350779,9245,39.1,Same
ERR6349917,ERR6350780,8907,49.6,Same
ERR6349917,ERR6350781,43,17.9,Same
ERR6349917,ERR6350782,41,18.9,Same
ERR6349917,ERR6350783,53,6.6,Same
ERR6349917,ERR6350785,52,11,Same
ERR6349917,ERR6350786,48,9.4,Same
ERR6349917,ERR6350787,46,24.1,Same
ERR6349917,ERR6350791,10432,44.1,Same
ERR6349917,ERR6350793,42,17,Same
ERR6349917,ERR6350795,41,6.1,Same
ERR6349917,ERR6350796,67,10,Same
ERR6349917,ERR6350797,70,15.6,Same
ERR6349917,ERR6350798,67,13.6,Same
ERR6349917,ERR6350799,51,24.1,Same
ERR6349917,ERR6350800,43,3,Same
ERR6349917,ERR6350801,41,3.6,Same
ERR6349917,ERR6350802,40,7.4,Same
ERR6349917,ERR6350803,40,3.3,Same
ERR6349917,ERR6350804,71,49.6,Same
ERR6349917,ERR6350805,61,21,Same
ERR6349917,ERR6350806,53,7,Same
ERR6349917,ERR6350807,44,9,Same
ERR6349917,ERR6350808,42,11,Same
ERR6349917,ERR6350811,9373,44.6,Same
ERR6349917,ERR6350812,66,16.3,Same
ERR6349917,ERR6350813,43,18.3,Same
ERR6349917,ERR6350816,43,7,Same
ERR6349917,ERR6350817,43,10,Same
ERR6349917,ERR6350818,42,11.4,Same
ERR6349917,ERR6350820,41,16,Same
ERR6349917,ERR6350822,9368,0.6,Same
ERR6349917,ERR6350824,9053,3.4,Same
ERR6349917,ERR6350829,42,6.1,Same
ERR6349917,ERR6350830,51,10,Same
ERR6349917,ERR6350831,42,10.1,Same
ERR6349917,ERR6350833,49,24.9,Same
ERR6349917,ERR6350835,49,4,Same
ERR6349917,ERR6350836,8857,4.1,Same
ERR6349917,ERR6350838,9372,3.6,Same
ERR6349917,ERR6350840,70,35.3,Same
ERR6349917,ERR6350842,41,5.6,Same
ERR6349917,ERR6350843,45,5.1,Same
ERR6349917,ERR6350844,41,11,Same
ERR6349917,ERR6350845,82,15.4,Same
ERR6349917,ERR6350846,47,25.4,Same
ERR6349917,ERR6350849,44,4.6,Same
ERR6349917,ERR6350852,41,19.6,Same
ERR6349917,ERR6350853,41,7,Same
ERR6349917,ERR6350855,67,15.3,Same
ERR6349917,ERR6350856,68,16.1,Same
ERR6349917,ERR6350857,46,25,Same
ERR6349917,ERR6350860,10410,18.6,Same
ERR6349917,ERR6350862,42,10,Same
ERR6349917,ERR6350863,41,10.1,Same
ERR6349917,ERR6350864,41,11,Same
ERR6349917,ERR6350865,52,24.1,Same
ERR6349917,ERR6350866,9365,45.3,Same
ERR6349917,ERR6350868,54,17.3,Same
ERR6349917,ERR6350869,41,6,Same
ERR6349917,ERR6350870,42,9,Same
ERR6349917,ERR6350871,42,10.9,Same
ERR6349917,ERR6350872,41,11.1,Same
ERR6349917,ERR6350873,41,25.3,Same
ERR6349917,ERR6350875,43,5.4,Same
ERR6349917,ERR6350876,49,5.4,Same
ERR6349917,ERR6350879,45,18,Same
ERR6349917,ERR6350881,46,6.3,Same
ERR6349917,ERR6350882,56,7,Same
ERR6349917,ERR6350883,44,10.4,Same
ERR6349917,ERR6350884,69,15.4,Same
ERR6349917,ERR6350885,42,16.3,Same
ERR6349917,ERR6350886,42,25.1,Same
ERR6349917,ERR6350887,9369,47.9,Same
ERR6349917,ERR6350888,9384,47.3,Same
ERR6349917,ERR6350890,10040,19,Same
ERR6349917,ERR6350891,43,6.6,Same
ERR6349917,ERR6350892,79,7,Same
ERR6349917,ERR6350893,42,9.3,Same
ERR6349917,ERR6350894,43,11,Same
ERR6349917,ERR6350896,55,28.1,Same
ERR6349917,ERR6350897,43,2.4,Same
ERR6349917,ERR6350900,9097,46.1,Same
ERR6349917,ERR6350901,9607,15.3,Same
ERR6349917,ERR6350903,51,6.3,Same
ERR6349917,ERR6350905,42,10.7,Same
ERR6349917,ERR6350906,51,10.6,Same
ERR6349917,ERR6350907,42,22.3,Same
ERR6349917,ERR6350908,42,27,Same
ERR6349917,ERR6350909,57,1.6,Same
ERR6349917,ERR6350910,9368,43.3,Same
ERR6349917,ERR6350911,8904,47.1,Same
ERR6349917,ERR6350912,41,18.3,Same
ERR6349917,ERR6350913,9895,19,Same
ERR6349917,ERR6350914,41,4.4,Same
ERR6349917,ERR6350915,56,6.6,Same
ERR6349917,ERR6350916,42,10.3,Same
ERR6349917,ERR6350917,42,11,Same
ERR6349917,ERR6350918,42,22.6,Same
ERR6349917,ERR6350919,42,25.3,Same
ERR6349917,ERR6350922,9247,46.1,Same
ERR6349917,ERR6350923,45,16.3,Same
ERR6349917,ERR6350924,44,19,Same
ERR6349917,ERR6350925,47,6.6,Same
ERR6349917,ERR6350926,45,6.6,Same
ERR6349917,ERR6350928,42,22.1,Same
ERR6349917,ERR6350929,67,28.1,Same
ERR6349917,ERR6350930,42,1,Same
ERR6349917,ERR6350932,9619,17,Same
ERR6349917,ERR6350933,9694,18.6,Same
ERR6349917,ERR6350934,50,7.1,Same
ERR6349917,ERR6350935,44,7,Same
ERR6349917,ERR6350936,41,9,Same
ERR6349917,ERR6351001,42,11,Same
ERR6349917,ERR6351002,68,24.3,Same
ERR6349917,ERR6351003,42,1,Same
ERR6349917,ERR6351005,9372,46.7,Same
ERR6349917,ERR6351006,44,17.4,Same
ERR6349917,ERR6351007,42,19,Same
ERR6349917,ERR6351008,47,6,Same
ERR6349917,ERR6351009,43,6.1,Same
ERR6349917,ERR6351010,41,9.6,Same
ERR6349917,ERR6351011,41,11.1,Same
ERR6349917,ERR6351012,42,22.3,Same
ERR6349917,ERR6351014,39,0.7,Same
ERR6349917,ERR6351015,54,0.6,Same
ERR6349917,ERR6351016,66,1,Same
ERR6349917,ERR6351018,9368,47.9,Same
ERR6349917,ERR6351019,8884,48.4,Same
ERR6349917,ERR6351020,42,16.4,Same
ERR6349917,ERR6351021,41,19.4,Same
ERR6349917,ERR6351022,42,6.6,Same
ERR6349917,ERR6351023,42,7,Same
ERR6349917,ERR6351024,51,10.3,Same
ERR6349917,ERR6351026,45,22.3,Same
ERR6349917,ERR6351027,42,26.3,Same
ERR6349917,PID-0821-1356-ZN1134,46,28.3,Same
ERR6349917,PID-0821-1406-ZN1179,52,27,Same
ERR6349917,PID-0821-1448-ZN1214,43,28,Same
ERR6349917,PID-0821-1473-ZN1242,41,26.7,Same
ERR6349917,PID-0821-1505-ZN1267,70,28.9,Same
ERR6349917,PID-0821-1544-ZN1294,9030,29.9,Same
ERR6349917,PID-0821-1547-ZN1296,9311,30.1,Same
ERR6349917,PID-0821-1548-ZN1297,9312,30.1,Same
ERR6349917,PID-0821-157-ZN0158,41,1.6,Same
ERR6349917,PID-0821-158-ZN0157,39,1.6,Same
ERR6349917,PID-0821-1586-ZN1327,75,31.1,Same
ERR6349917,PID-0821-1589-ZN1330,68,32,Same
ERR6349917,PID-0821-1607-ZN1342,80,33.4,Same
ERR6349917,PID-0821-1610-ZN1388,9311,31.4,Same
ERR6349917,PID-0821-1612-ZN1346,68,31.4,Same
ERR6349917,PID-0821-1613-ZN1347,70,31.4,Same
ERR6349917,PID-0821-1614-ZN1348,9312,31.4,Same
ERR6349917,PID-0821-1615-ZN1349,9311,31.4,Same
ERR6349917,PID-0821-1622-ZN1486,9311,32,Same
ERR6349917,PID-0821-1679-ZN1410,73,32.6,Same
ERR6349917,PID-0821-1692-ZN1420,135,32.6,Same
ERR6349917,PID-0821-1698-ZN1424,9311,33,Same
ERR6349917,PID-0821-1723-ZN1445,9311,33.3,Same
ERR6349917,PID-0821-1757-ZN1474,10426,34.6,Same
ERR6349917,PID-0821-214-ZN0200,40,3.4,Same
ERR6349917,PID-0821-219-ZN0205,45,3.6,Same
ERR6349917,PID-0821-241-ZN0231,40,4.4,Same
ERR6349917,PID-0821-249-ZN0225,40,4.6,Same
ERR6349917,PID-0821-255-ZN0232,44,4.9,Same
ERR6349917,PID-0821-259-ZN0235,41,5,Same
ERR6349917,PID-0821-260-ZN0236,41,5,Same
ERR6349917,PID-0821-261-ZN0237,40,5,Same
ERR6349917,PID-0821-2610-ZN2242,9368,49.6,Same
ERR6349917,PID-0821-263-ZN0239,41,5,Same
ERR6349917,PID-0821-2686-ZN2314,9360,50,Same
ERR6349917,PID-0821-2731-ZN2356,71,52,Same
ERR6349917,PID-0821-2745-ZN2370,9368,51.4,Same
ERR6349917,PID-0821-2752-ZN2372,9371,51.3,Same
ERR6349917,PID-0821-2759-ZN2378,9367,55.9,Same
ERR6349917,PID-0821-276-ZN0248,40,5.1,Same
ERR6349917,PID-0821-339-ZN0302,42,6.3,Same
ERR6349917,PID-0821-3500-ZN3059,9614,63,Same
ERR6349917,PID-0821-3606-ZN3148,10289,67.1,Same
ERR6349917,PID-0821-3617-ZN3162,76,67.4,Same
ERR6349917,PID-0821-3640-ZN3185,10306,68.3,Same
ERR6349917,PID-0821-3660-ZN3205,75,68,Same
ERR6349917,PID-0821-3675-ZN3182,75,68,Same
ERR6349917,PID-0821-3681-ZN3225,77,68.3,Same
ERR6349917,PID-0821-3740-ZN3283,10306,69,Same
ERR6349917,PID-0821-380-ZN0340,46,7,Same
ERR6349917,PID-0821-383-ZN0346,42,7,Same
ERR6349917,PID-0821-389-ZN0344,43,7,Same
ERR6349917,PID-0821-390-ZN0345,41,7,Same
ERR6349917,PID-0821-406-ZN0367,42,7.6,Same
ERR6349917,PID-0821-413-ZN0368,41,7.4,Same
ERR6349917,PID-0821-415-ZN0375,49,7.6,Same
ERR6349917,PID-0821-419-ZN0372,41,8,Same
ERR6349917,PID-0821-423-ZN0394,42,8.1,Same
ERR6349917,PID-0821-433-ZN0445,43,8,Same
ERR6349917,PID-0821-435-ZN0382,44,8,Same
ERR6349917,PID-0821-438-ZN0397,41,8,Same
ERR6349917,PID-0821-441-ZN0385,54,8,Same
ERR6349917,PID-0821-449-ZN0404,46,8.1,Same
ERR6349917,PID-0821-450-ZN0405,51,8.1,Same
ERR6349917,PID-0821-453-ZN0406,54,8,Same
ERR6349917,PID-0821-456-ZN0409,45,8.3,Same
ERR6349917,PID-0821-ZJN0038,41,2.4,Same
ERR6349917,PID-0821-ZN0002,39,3,Same
ERR6349917,PID-0821-ZN0003,38,2.9,Same
ERR6349917,PID-0821-ZN0004,39,2.9,Same
ERR6349917,PID-0821-ZN0007,42,2.7,Same
ERR6349917,PID-0821-ZN0010,40,2.7,Same
ERR6349917,PID-0821-ZN0011,39,2.6,Same
