iso1,iso2,dist,weeks,pair_location
111313,112216,9649,13.6,Same
111313,112271,10436,13.9,Same
111313,112289,10438,14.4,Same
111313,112309,9686,15.4,Different
111313,112502,9686,19.9,Different
111313,112529,9685,21,Different
111313,113225,9686,27.7,Different
111313,113295,9649,28.7,Same
111313,113415,9502,32,Same
111313,113447,9502,33.6,Same
111313,113452,9502,33.9,Same
111313,113456,9450,34,Same
111313,113458,9502,34.1,Same
111313,113459,9502,34.1,Same
111313,113474,9502,34.3,Same
111313,113528,9502,34.7,Same
111313,113529,9502,34.7,Same
111313,113530,9502,34.7,Same
111313,113533,9502,34.9,Same
111313,113534,9502,34.9,Same
111313,113535,9502,34.9,Same
111313,113538,9502,35,Same
111313,113557,9502,34.9,Same
111313,113558,9502,35.3,Same
111313,113559,9502,35.3,Same
111313,113573,9502,35.4,Same
111313,113574,9502,35.6,Same
111313,113579,9502,35.7,Same
111313,113617,9502,36.3,Same
111313,113680,9502,36.7,Same
111313,113682,9502,37,Same
111313,113691,9502,37.3,Same
111313,113697,9502,36.7,Same
111313,113698,9499,37.4,Same
111313,113751,9503,38.7,Same
111313,113752,9502,38.7,Same
111313,113753,9502,38.7,Same
111313,114426,10435,49.7,Different
111313,114427,9655,49,Different
111313,117119,10371,62.1,Different
111313,117566,10438,69.6,Different
111313,117570,10438,69.6,Different
111313,117577,9384,69.9,Different
111313,117578,10437,69.9,Different
111313,117581,10431,69.9,Different
111313,117590,10438,69.7,Different
111313,117662,10438,70.6,Different
111313,117664,10408,70.6,Different
111313,117666,10438,70.6,Different
111313,117768,10438,72.4,Different
111313,117779,10454,73,Different
111313,117942,10421,74.7,Different
111313,117971,10402,75.6,Different
111825,111827,0,0.1,Same
111825,111837,0,0.3,Same
111825,111838,0,0.6,Same
111825,111839,0,0.7,Same
111825,111841,0,1,Same
111825,111850,1,1.3,Same
111825,111857,32,1.3,Same
111825,111865,0,1.3,Same
111825,112035,0,2.4,Same
111825,112070,2,3,Same
111825,112216,10424,4.7,Same
111825,112271,0,5,Same
111825,112289,2,5.6,Same
111825,112309,10426,6.6,Different
111825,112502,10426,11,Different
111825,112529,10425,12.1,Different
111825,113225,10426,18.9,Different
111825,113295,10424,19.9,Same
111825,113415,10324,23.1,Same
111825,113447,10324,24.7,Same
111825,113452,10324,25,Same
111825,113456,10314,25.1,Same
111825,113458,10324,25.3,Same
111825,113459,10324,25.3,Same
111825,113474,10324,25.4,Same
111825,113528,10324,25.9,Same
111825,113529,10324,25.9,Same
111825,113530,10324,25.9,Same
111825,113533,10324,26,Same
111825,113534,10324,26,Same
111825,113535,10324,26,Same
111825,113538,10324,26.1,Same
111825,113557,10324,26,Same
111825,113558,10324,26.4,Same
111825,113559,10324,26.4,Same
111825,113573,10324,26.6,Same
111825,113574,10324,26.7,Same
111825,113579,10324,26.9,Same
111825,113617,10324,27.4,Same
111825,113680,10324,27.9,Same
111825,113682,10324,28.1,Same
111825,113691,10324,28.4,Same
111825,113697,10324,27.9,Same
111825,113698,10322,28.6,Same
111825,113751,10325,29.9,Same
111825,113752,10324,29.9,Same
111825,113753,10324,29.9,Same
111825,114426,2,40.9,Different
111825,114427,10438,40.1,Different
111825,117119,6,53.3,Different
111825,117566,2,60.7,Different
111825,117570,2,60.7,Different
111825,117577,117,61,Different
111825,117578,3,61,Different
111825,117581,7,61,Different
111825,117590,2,60.9,Different
111825,117662,2,61.7,Different
111825,117664,9,61.7,Different
111825,117666,2,61.7,Different
111825,117768,2,63.6,Different
111825,117779,18,64.1,Different
111825,117942,8,65.9,Different
111825,117971,3,66.7,Different
111827,111837,0,0.1,Same
111827,111838,0,0.4,Same
111827,111839,0,0.6,Same
111827,111841,0,0.9,Same
111827,111850,1,1.1,Same
111827,111857,32,1.1,Same
111827,111865,0,1.1,Same
111827,112035,0,2.3,Same
111827,112070,2,2.9,Same
111827,112216,10424,4.6,Same
111827,112271,0,4.9,Same
111827,112289,2,5.4,Same
111827,112309,10426,6.4,Different
111827,112502,10426,10.9,Different
111827,112529,10425,12,Different
111827,113225,10426,18.7,Different
111827,113295,10424,19.7,Same
111827,113415,10324,23,Same
111827,113447,10324,24.6,Same
111827,113452,10324,24.9,Same
111827,113456,10314,25,Same
111827,113458,10324,25.1,Same
111827,113459,10324,25.1,Same
111827,113474,10324,25.3,Same
111827,113528,10324,25.7,Same
111827,113529,10324,25.7,Same
111827,113530,10324,25.7,Same
111827,113533,10324,25.9,Same
111827,113534,10324,25.9,Same
111827,113535,10324,25.9,Same
111827,113538,10324,26,Same
111827,113557,10324,25.9,Same
111827,113558,10324,26.3,Same
111827,113559,10324,26.3,Same
111827,113573,10324,26.4,Same
111827,113574,10324,26.6,Same
111827,113579,10324,26.7,Same
111827,113617,10324,27.3,Same
111827,113680,10324,27.7,Same
111827,113682,10324,28,Same
111827,113691,10324,28.3,Same
111827,113697,10324,27.7,Same
111827,113698,10322,28.4,Same
111827,113751,10325,29.7,Same
111827,113752,10324,29.7,Same
111827,113753,10324,29.7,Same
111827,114426,2,40.7,Different
111827,114427,10438,40,Different
111827,117119,6,53.1,Different
111827,117566,2,60.6,Different
111827,117570,2,60.6,Different
111827,117577,117,60.9,Different
111827,117578,3,60.9,Different
111827,117581,7,60.9,Different
111827,117590,2,60.7,Different
111827,117662,2,61.6,Different
111827,117664,9,61.6,Different
111827,117666,2,61.6,Different
111827,117768,2,63.4,Different
111827,117779,18,64,Different
111827,117942,8,65.7,Different
111827,117971,3,66.6,Different
111837,111838,0,0.3,Same
111837,111839,0,0.4,Same
111837,111841,0,0.7,Same
111837,111850,1,1,Same
111837,111857,32,1,Same
111837,111865,0,1,Same
111837,112035,0,2.1,Same
111837,112070,2,2.7,Same
111837,112216,10424,4.4,Same
111837,112271,0,4.7,Same
111837,112289,2,5.3,Same
111837,112309,10426,6.3,Different
111837,112502,10426,10.7,Different
111837,112529,10425,11.9,Different
111837,113225,10426,18.6,Different
111837,113295,10424,19.6,Same
111837,113415,10324,22.9,Same
111837,113447,10324,24.4,Same
111837,113452,10324,24.7,Same
111837,113456,10314,24.9,Same
111837,113458,10324,25,Same
111837,113459,10324,25,Same
111837,113474,10324,25.1,Same
111837,113528,10324,25.6,Same
111837,113529,10324,25.6,Same
111837,113530,10324,25.6,Same
111837,113533,10324,25.7,Same
111837,113534,10324,25.7,Same
111837,113535,10324,25.7,Same
111837,113538,10324,25.9,Same
111837,113557,10324,25.7,Same
111837,113558,10324,26.1,Same
111837,113559,10324,26.1,Same
111837,113573,10324,26.3,Same
111837,113574,10324,26.4,Same
111837,113579,10324,26.6,Same
111837,113617,10324,27.1,Same
111837,113680,10324,27.6,Same
111837,113682,10324,27.9,Same
111837,113691,10324,28.1,Same
111837,113697,10324,27.6,Same
111837,113698,10322,28.3,Same
111837,113751,10325,29.6,Same
111837,113752,10324,29.6,Same
111837,113753,10324,29.6,Same
111837,114426,2,40.6,Different
111837,114427,10438,39.9,Different
111837,117119,6,53,Different
111837,117566,2,60.4,Different
111837,117570,2,60.4,Different
111837,117577,117,60.7,Different
111837,117578,3,60.7,Different
111837,117581,7,60.7,Different
111837,117590,2,60.6,Different
111837,117662,2,61.4,Different
111837,117664,9,61.4,Different
111837,117666,2,61.4,Different
111837,117768,2,63.3,Different
111837,117779,18,63.9,Different
111837,117942,8,65.6,Different
111837,117971,3,66.4,Different
111838,111839,0,0.1,Same
111838,111841,0,0.4,Same
111838,111850,1,0.7,Same
111838,111857,32,0.7,Same
111838,111865,0,0.7,Same
111838,112035,0,1.9,Same
111838,112070,2,2.4,Same
111838,112216,10424,4.1,Same
111838,112271,0,4.4,Same
111838,112289,2,5,Same
111838,112309,10426,6,Different
111838,112502,10426,10.4,Different
111838,112529,10425,11.6,Different
111838,113225,10426,18.3,Different
111838,113295,10424,19.3,Same
111838,113415,10324,22.6,Same
111838,113447,10324,24.1,Same
111838,113452,10324,24.4,Same
111838,113456,10314,24.6,Same
111838,113458,10324,24.7,Same
111838,113459,10324,24.7,Same
111838,113474,10324,24.9,Same
111838,113528,10324,25.3,Same
111838,113529,10324,25.3,Same
111838,113530,10324,25.3,Same
111838,113533,10324,25.4,Same
111838,113534,10324,25.4,Same
111838,113535,10324,25.4,Same
111838,113538,10324,25.6,Same
111838,113557,10324,25.4,Same
111838,113558,10324,25.9,Same
111838,113559,10324,25.9,Same
111838,113573,10324,26,Same
111838,113574,10324,26.1,Same
111838,113579,10324,26.3,Same
111838,113617,10324,26.9,Same
111838,113680,10324,27.3,Same
111838,113682,10324,27.6,Same
111838,113691,10324,27.9,Same
111838,113697,10324,27.3,Same
111838,113698,10322,28,Same
111838,113751,10325,29.3,Same
111838,113752,10324,29.3,Same
111838,113753,10324,29.3,Same
111838,114426,2,40.3,Different
111838,114427,10438,39.6,Different
111838,117119,6,52.7,Different
111838,117566,2,60.1,Different
111838,117570,2,60.1,Different
111838,117577,117,60.4,Different
111838,117578,3,60.4,Different
111838,117581,7,60.4,Different
111838,117590,2,60.3,Different
111838,117662,2,61.1,Different
111838,117664,9,61.1,Different
111838,117666,2,61.1,Different
111838,117768,2,63,Different
111838,117779,18,63.6,Different
111838,117942,8,65.3,Different
111838,117971,3,66.1,Different
111839,111841,0,0.3,Same
111839,111850,1,0.6,Same
111839,111857,32,0.6,Same
111839,111865,0,0.6,Same
111839,112035,0,1.7,Same
111839,112070,2,2.3,Same
111839,112216,10424,4,Same
111839,112271,0,4.3,Same
111839,112289,2,4.9,Same
111839,112309,10426,5.9,Different
111839,112502,10426,10.3,Different
111839,112529,10425,11.4,Different
111839,113225,10426,18.1,Different
111839,113295,10424,19.1,Same
111839,113415,10324,22.4,Same
111839,113447,10324,24,Same
111839,113452,10324,24.3,Same
111839,113456,10314,24.4,Same
111839,113458,10324,24.6,Same
111839,113459,10324,24.6,Same
111839,113474,10324,24.7,Same
111839,113528,10324,25.1,Same
111839,113529,10324,25.1,Same
111839,113530,10324,25.1,Same
111839,113533,10324,25.3,Same
111839,113534,10324,25.3,Same
111839,113535,10324,25.3,Same
111839,113538,10324,25.4,Same
111839,113557,10324,25.3,Same
111839,113558,10324,25.7,Same
111839,113559,10324,25.7,Same
111839,113573,10324,25.9,Same
111839,113574,10324,26,Same
111839,113579,10324,26.1,Same
111839,113617,10324,26.7,Same
111839,113680,10324,27.1,Same
111839,113682,10324,27.4,Same
111839,113691,10324,27.7,Same
111839,113697,10324,27.1,Same
111839,113698,10322,27.9,Same
111839,113751,10325,29.1,Same
111839,113752,10324,29.1,Same
111839,113753,10324,29.1,Same
111839,114426,2,40.1,Different
111839,114427,10438,39.4,Different
111839,117119,6,52.6,Different
111839,117566,2,60,Different
111839,117570,2,60,Different
111839,117577,117,60.3,Different
111839,117578,3,60.3,Different
111839,117581,7,60.3,Different
111839,117590,2,60.1,Different
111839,117662,2,61,Different
111839,117664,9,61,Different
111839,117666,2,61,Different
111839,117768,2,62.9,Different
111839,117779,18,63.4,Different
111839,117942,8,65.1,Different
111839,117971,3,66,Different
111841,111850,1,0.3,Same
111841,111857,32,0.3,Same
111841,111865,0,0.3,Same
111841,112035,0,1.4,Same
111841,112070,2,2,Same
111841,112216,10424,3.7,Same
111841,112271,0,4,Same
111841,112289,2,4.6,Same
111841,112309,10426,5.6,Different
111841,112502,10426,10,Different
111841,112529,10425,11.1,Different
111841,113225,10426,17.9,Different
111841,113295,10424,18.9,Same
111841,113415,10324,22.1,Same
111841,113447,10324,23.7,Same
111841,113452,10324,24,Same
111841,113456,10314,24.1,Same
111841,113458,10324,24.3,Same
111841,113459,10324,24.3,Same
111841,113474,10324,24.4,Same
111841,113528,10324,24.9,Same
111841,113529,10324,24.9,Same
111841,113530,10324,24.9,Same
111841,113533,10324,25,Same
111841,113534,10324,25,Same
111841,113535,10324,25,Same
111841,113538,10324,25.1,Same
111841,113557,10324,25,Same
111841,113558,10324,25.4,Same
111841,113559,10324,25.4,Same
111841,113573,10324,25.6,Same
111841,113574,10324,25.7,Same
111841,113579,10324,25.9,Same
111841,113617,10324,26.4,Same
111841,113680,10324,26.9,Same
111841,113682,10324,27.1,Same
111841,113691,10324,27.4,Same
111841,113697,10324,26.9,Same
111841,113698,10322,27.6,Same
111841,113751,10325,28.9,Same
111841,113752,10324,28.9,Same
111841,113753,10324,28.9,Same
111841,114426,2,39.9,Different
111841,114427,10438,39.1,Different
111841,117119,6,52.3,Different
111841,117566,2,59.7,Different
111841,117570,2,59.7,Different
111841,117577,117,60,Different
111841,117578,3,60,Different
111841,117581,7,60,Different
111841,117590,2,59.9,Different
111841,117662,2,60.7,Different
111841,117664,9,60.7,Different
111841,117666,2,60.7,Different
111841,117768,2,62.6,Different
111841,117779,18,63.1,Different
111841,117942,8,64.9,Different
111841,117971,3,65.7,Different
111850,111857,33,0,Same
111850,111865,1,0,Same
111850,112035,1,1.1,Same
111850,112070,3,1.7,Same
111850,112216,10425,3.4,Same
111850,112271,1,3.7,Same
111850,112289,3,4.3,Same
111850,112309,10427,5.3,Different
111850,112502,10427,9.7,Different
111850,112529,10426,10.9,Different
111850,113225,10427,17.6,Different
111850,113295,10425,18.6,Same
111850,113415,10325,21.9,Same
111850,113447,10325,23.4,Same
111850,113452,10325,23.7,Same
111850,113456,10315,23.9,Same
111850,113458,10325,24,Same
111850,113459,10325,24,Same
111850,113474,10325,24.1,Same
111850,113528,10325,24.6,Same
111850,113529,10325,24.6,Same
111850,113530,10325,24.6,Same
111850,113533,10325,24.7,Same
111850,113534,10325,24.7,Same
111850,113535,10325,24.7,Same
111850,113538,10325,24.9,Same
111850,113557,10325,24.7,Same
111850,113558,10325,25.1,Same
111850,113559,10325,25.1,Same
111850,113573,10325,25.3,Same
111850,113574,10325,25.4,Same
111850,113579,10325,25.6,Same
111850,113617,10325,26.1,Same
111850,113680,10325,26.6,Same
111850,113682,10325,26.9,Same
111850,113691,10325,27.1,Same
111850,113697,10325,26.6,Same
111850,113698,10323,27.3,Same
111850,113751,10326,28.6,Same
111850,113752,10325,28.6,Same
111850,113753,10325,28.6,Same
111850,114426,3,39.6,Different
111850,114427,10439,38.9,Different
111850,117119,7,52,Different
111850,117566,3,59.4,Different
111850,117570,3,59.4,Different
111850,117577,118,59.7,Different
111850,117578,4,59.7,Different
111850,117581,8,59.7,Different
111850,117590,3,59.6,Different
111850,117662,3,60.4,Different
111850,117664,10,60.4,Different
111850,117666,3,60.4,Different
111850,117768,3,62.3,Different
111850,117779,19,62.9,Different
111850,117942,9,64.6,Different
111850,117971,4,65.4,Different
111857,111865,32,0,Same
111857,112035,32,1.1,Same
111857,112070,34,1.7,Same
111857,112216,10065,3.4,Same
111857,112271,32,3.7,Same
111857,112289,34,4.3,Same
111857,112309,10129,5.3,Different
111857,112502,10129,9.7,Different
111857,112529,10128,10.9,Different
111857,113225,10129,17.6,Different
111857,113295,10065,18.6,Same
111857,113415,10018,21.9,Same
111857,113447,10018,23.4,Same
111857,113452,10018,23.7,Same
111857,113456,10008,23.9,Same
111857,113458,10018,24,Same
111857,113459,10018,24,Same
111857,113474,10018,24.1,Same
111857,113528,10018,24.6,Same
111857,113529,10018,24.6,Same
111857,113530,10018,24.6,Same
111857,113533,10018,24.7,Same
111857,113534,10018,24.7,Same
111857,113535,10018,24.7,Same
111857,113538,10018,24.9,Same
111857,113557,10018,24.7,Same
111857,113558,10018,25.1,Same
111857,113559,10018,25.1,Same
111857,113573,10018,25.3,Same
111857,113574,10018,25.4,Same
111857,113579,10018,25.6,Same
111857,113617,10018,26.1,Same
111857,113680,10018,26.6,Same
111857,113682,10018,26.9,Same
111857,113691,10018,27.1,Same
111857,113697,10018,26.6,Same
111857,113698,10016,27.3,Same
111857,113751,10019,28.6,Same
111857,113752,10018,28.6,Same
111857,113753,10018,28.6,Same
111857,114426,34,39.6,Different
111857,114427,10082,38.9,Different
111857,117119,38,52,Different
111857,117566,34,59.4,Different
111857,117570,34,59.4,Different
111857,117577,144,59.7,Different
111857,117578,35,59.7,Different
111857,117581,39,59.7,Different
111857,117590,34,59.6,Different
111857,117662,34,60.4,Different
111857,117664,41,60.4,Different
111857,117666,34,60.4,Different
111857,117768,34,62.3,Different
111857,117779,50,62.9,Different
111857,117942,40,64.6,Different
111857,117971,35,65.4,Different
111865,112035,0,1.1,Same
111865,112070,2,1.7,Same
111865,112216,10424,3.4,Same
111865,112271,0,3.7,Same
111865,112289,2,4.3,Same
111865,112309,10426,5.3,Different
111865,112502,10426,9.7,Different
111865,112529,10425,10.9,Different
111865,113225,10426,17.6,Different
111865,113295,10424,18.6,Same
111865,113415,10324,21.9,Same
111865,113447,10324,23.4,Same
111865,113452,10324,23.7,Same
111865,113456,10314,23.9,Same
111865,113458,10324,24,Same
111865,113459,10324,24,Same
111865,113474,10324,24.1,Same
111865,113528,10324,24.6,Same
111865,113529,10324,24.6,Same
111865,113530,10324,24.6,Same
111865,113533,10324,24.7,Same
111865,113534,10324,24.7,Same
111865,113535,10324,24.7,Same
111865,113538,10324,24.9,Same
111865,113557,10324,24.7,Same
111865,113558,10324,25.1,Same
111865,113559,10324,25.1,Same
111865,113573,10324,25.3,Same
111865,113574,10324,25.4,Same
111865,113579,10324,25.6,Same
111865,113617,10324,26.1,Same
111865,113680,10324,26.6,Same
111865,113682,10324,26.9,Same
111865,113691,10324,27.1,Same
111865,113697,10324,26.6,Same
111865,113698,10322,27.3,Same
111865,113751,10325,28.6,Same
111865,113752,10324,28.6,Same
111865,113753,10324,28.6,Same
111865,114426,2,39.6,Different
111865,114427,10438,38.9,Different
111865,117119,6,52,Different
111865,117566,2,59.4,Different
111865,117570,2,59.4,Different
111865,117577,117,59.7,Different
111865,117578,3,59.7,Different
111865,117581,7,59.7,Different
111865,117590,2,59.6,Different
111865,117662,2,60.4,Different
111865,117664,9,60.4,Different
111865,117666,2,60.4,Different
111865,117768,2,62.3,Different
111865,117779,18,62.9,Different
111865,117942,8,64.6,Different
111865,117971,3,65.4,Different
112035,112070,2,0.6,Same
112035,112216,10424,2.3,Same
112035,112271,0,2.6,Same
112035,112289,2,3.1,Same
112035,112309,10426,4.1,Different
112035,112502,10426,8.6,Different
112035,112529,10425,9.7,Different
112035,113225,10426,16.4,Different
112035,113295,10424,17.4,Same
112035,113415,10324,20.7,Same
112035,113447,10324,22.3,Same
112035,113452,10324,22.6,Same
112035,113456,10314,22.7,Same
112035,113458,10324,22.9,Same
112035,113459,10324,22.9,Same
112035,113474,10324,23,Same
112035,113528,10324,23.4,Same
112035,113529,10324,23.4,Same
112035,113530,10324,23.4,Same
112035,113533,10324,23.6,Same
112035,113534,10324,23.6,Same
112035,113535,10324,23.6,Same
112035,113538,10324,23.7,Same
112035,113557,10324,23.6,Same
112035,113558,10324,24,Same
112035,113559,10324,24,Same
112035,113573,10324,24.1,Same
112035,113574,10324,24.3,Same
112035,113579,10324,24.4,Same
112035,113617,10324,25,Same
112035,113680,10324,25.4,Same
112035,113682,10324,25.7,Same
112035,113691,10324,26,Same
112035,113697,10324,25.4,Same
112035,113698,10322,26.1,Same
112035,113751,10325,27.4,Same
112035,113752,10324,27.4,Same
112035,113753,10324,27.4,Same
112035,114426,2,38.4,Different
112035,114427,10438,37.7,Different
112035,117119,6,50.9,Different
112035,117566,2,58.3,Different
112035,117570,2,58.3,Different
112035,117577,117,58.6,Different
112035,117578,3,58.6,Different
112035,117581,7,58.6,Different
112035,117590,2,58.4,Different
112035,117662,2,59.3,Different
112035,117664,9,59.3,Different
112035,117666,2,59.3,Different
112035,117768,2,61.1,Different
112035,117779,18,61.7,Different
112035,117942,8,63.4,Different
112035,117971,3,64.3,Different
112070,112216,10426,1.7,Same
112070,112271,2,2,Same
112070,112289,0,2.6,Same
112070,112309,10428,3.6,Different
112070,112502,10428,8,Different
112070,112529,10427,9.1,Different
112070,113225,10428,15.9,Different
112070,113295,10426,16.9,Same
112070,113415,10326,20.1,Same
112070,113447,10326,21.7,Same
112070,113452,10326,22,Same
112070,113456,10316,22.1,Same
112070,113458,10326,22.3,Same
112070,113459,10326,22.3,Same
112070,113474,10326,22.4,Same
112070,113528,10326,22.9,Same
112070,113529,10326,22.9,Same
112070,113530,10326,22.9,Same
112070,113533,10326,23,Same
112070,113534,10326,23,Same
112070,113535,10326,23,Same
112070,113538,10326,23.1,Same
112070,113557,10326,23,Same
112070,113558,10326,23.4,Same
112070,113559,10326,23.4,Same
112070,113573,10326,23.6,Same
112070,113574,10326,23.7,Same
112070,113579,10326,23.9,Same
112070,113617,10326,24.4,Same
112070,113680,10326,24.9,Same
112070,113682,10326,25.1,Same
112070,113691,10326,25.4,Same
112070,113697,10326,24.9,Same
112070,113698,10324,25.6,Same
112070,113751,10327,26.9,Same
112070,113752,10326,26.9,Same
112070,113753,10326,26.9,Same
112070,114426,4,37.9,Different
112070,114427,10440,37.1,Different
112070,117119,8,50.3,Different
112070,117566,4,57.7,Different
112070,117570,4,57.7,Different
112070,117577,119,58,Different
112070,117578,5,58,Different
112070,117581,9,58,Different
112070,117590,4,57.9,Different
112070,117662,4,58.7,Different
112070,117664,11,58.7,Different
112070,117666,4,58.7,Different
112070,117768,4,60.6,Different
112070,117779,20,61.1,Different
112070,117942,10,62.9,Different
112070,117971,5,63.7,Different
112216,112271,10424,0.3,Same
112216,112289,10426,0.9,Same
112216,112309,9893,1.9,Different
112216,112502,9893,6.3,Different
112216,112529,9892,7.4,Different
112216,113225,9893,14.1,Different
112216,113295,0,15.1,Same
112216,113415,9419,18.4,Same
112216,113447,9419,20,Same
112216,113452,9419,20.3,Same
112216,113456,9395,20.4,Same
112216,113458,9419,20.6,Same
112216,113459,9419,20.6,Same
112216,113474,9419,20.7,Same
112216,113528,9419,21.1,Same
112216,113529,9419,21.1,Same
112216,113530,9419,21.1,Same
112216,113533,9419,21.3,Same
112216,113534,9419,21.3,Same
112216,113535,9419,21.3,Same
112216,113538,9419,21.4,Same
112216,113557,9419,21.3,Same
112216,113558,9419,21.7,Same
112216,113559,9419,21.7,Same
112216,113573,9419,21.9,Same
112216,113574,9419,22,Same
112216,113579,9419,22.1,Same
112216,113617,9419,22.7,Same
112216,113680,9419,23.1,Same
112216,113682,9419,23.4,Same
112216,113691,9419,23.7,Same
112216,113697,9419,23.1,Same
112216,113698,9419,23.9,Same
112216,113751,9420,25.1,Same
112216,113752,9419,25.1,Same
112216,113753,9419,25.1,Same
112216,114426,10419,36.1,Different
112216,114427,72,35.4,Different
112216,117119,10357,48.6,Different
112216,117566,10426,56,Different
112216,117570,10426,56,Different
112216,117577,9327,56.3,Different
112216,117578,10423,56.3,Different
112216,117581,10424,56.3,Different
112216,117590,10426,56.1,Different
112216,117662,10426,57,Different
112216,117664,10389,57,Different
112216,117666,10426,57,Different
112216,117768,10426,58.9,Different
112216,117779,10442,59.4,Different
112216,117942,10416,61.1,Different
112216,117971,10391,62,Different
112271,112289,2,0.6,Same
112271,112309,10426,1.6,Different
112271,112502,10426,6,Different
112271,112529,10425,7.1,Different
112271,113225,10426,13.9,Different
112271,113295,10424,14.9,Same
112271,113415,10324,18.1,Same
112271,113447,10324,19.7,Same
112271,113452,10324,20,Same
112271,113456,10314,20.1,Same
112271,113458,10324,20.3,Same
112271,113459,10324,20.3,Same
112271,113474,10324,20.4,Same
112271,113528,10324,20.9,Same
112271,113529,10324,20.9,Same
112271,113530,10324,20.9,Same
112271,113533,10324,21,Same
112271,113534,10324,21,Same
112271,113535,10324,21,Same
112271,113538,10324,21.1,Same
112271,113557,10324,21,Same
112271,113558,10324,21.4,Same
112271,113559,10324,21.4,Same
112271,113573,10324,21.6,Same
112271,113574,10324,21.7,Same
112271,113579,10324,21.9,Same
112271,113617,10324,22.4,Same
112271,113680,10324,22.9,Same
112271,113682,10324,23.1,Same
112271,113691,10324,23.4,Same
112271,113697,10324,22.9,Same
112271,113698,10322,23.6,Same
112271,113751,10325,24.9,Same
112271,113752,10324,24.9,Same
112271,113753,10324,24.9,Same
112271,114426,2,35.9,Different
112271,114427,10438,35.1,Different
112271,117119,6,48.3,Different
112271,117566,2,55.7,Different
112271,117570,2,55.7,Different
112271,117577,117,56,Different
112271,117578,3,56,Different
112271,117581,7,56,Different
112271,117590,2,55.9,Different
112271,117662,2,56.7,Different
112271,117664,9,56.7,Different
112271,117666,2,56.7,Different
112271,117768,2,58.6,Different
112271,117779,18,59.1,Different
112271,117942,8,60.9,Different
112271,117971,3,61.7,Different
112289,112309,10428,1,Different
112289,112502,10428,5.4,Different
112289,112529,10427,6.6,Different
112289,113225,10428,13.3,Different
112289,113295,10426,14.3,Same
112289,113415,10326,17.6,Same
112289,113447,10326,19.1,Same
112289,113452,10326,19.4,Same
112289,113456,10316,19.6,Same
112289,113458,10326,19.7,Same
112289,113459,10326,19.7,Same
112289,113474,10326,19.9,Same
112289,113528,10326,20.3,Same
112289,113529,10326,20.3,Same
112289,113530,10326,20.3,Same
112289,113533,10326,20.4,Same
112289,113534,10326,20.4,Same
112289,113535,10326,20.4,Same
112289,113538,10326,20.6,Same
112289,113557,10326,20.4,Same
112289,113558,10326,20.9,Same
112289,113559,10326,20.9,Same
112289,113573,10326,21,Same
112289,113574,10326,21.1,Same
112289,113579,10326,21.3,Same
112289,113617,10326,21.9,Same
112289,113680,10326,22.3,Same
112289,113682,10326,22.6,Same
112289,113691,10326,22.9,Same
112289,113697,10326,22.3,Same
112289,113698,10324,23,Same
112289,113751,10327,24.3,Same
112289,113752,10326,24.3,Same
