iso1,iso2,dist,weeks,pair_location
22072_1#101,42092_2#7,9097,320.1,Same
22072_1#101,42092_2#9,9522,320.6,Same
22072_1#101,42139_1#100,9424,295.7,Same
22072_1#101,42139_1#110,10376,296.4,Same
22072_1#101,42139_1#112,9424,296.7,Same
22072_1#101,42139_1#12,9407,289.6,Same
22072_1#101,42139_1#132,9424,297.7,Same
22072_1#101,42139_1#162,9423,298.7,Same
22072_1#101,42139_1#170,9851,299.4,Same
22072_1#101,42139_1#174,9423,299.6,Same
22072_1#101,42139_1#176,9423,299.7,Same
22072_1#101,42139_1#197,9905,35.3,Same
22072_1#101,42139_1#2,6309,287.9,Same
22072_1#101,42139_1#202,10347,300.9,Same
22072_1#101,42139_1#206,10346,301.1,Same
22072_1#101,42139_1#208,10346,301.1,Same
22072_1#101,42139_1#234,10346,301.9,Same
22072_1#101,42139_1#237,9488,278.1,Same
22072_1#101,42139_1#259,9488,279,Same
22072_1#101,42139_1#263,9488,279.6,Same
22072_1#101,42139_1#269,9407,280.4,Same
22072_1#101,42139_1#286,6505,254.4,Same
22072_1#101,42139_1#293,9851,280.9,Same
22072_1#101,42139_1#295,6898,281.4,Same
22072_1#101,42139_1#310,9527,182.9,Same
22072_1#101,42139_1#318,9489,283.6,Same
22072_1#101,42139_1#320,9867,284.1,Same
22072_1#101,42139_1#328,6309,286,Same
22072_1#101,42139_1#330,10375,286.4,Same
22072_1#101,42139_1#350,9750,287.4,Same
22072_1#101,42139_1#352,9380,287.4,Same
22072_1#101,42139_1#354,9407,287.7,Same
22072_1#101,42139_1#38,9542,290.7,Same
22072_1#101,42139_1#4,9407,288,Same
22072_1#101,42139_1#41,2,1.1,Same
22072_1#101,42139_1#66,9542,292.6,Same
22072_1#101,42139_1#74,10350,293.7,Same
22072_1#101,42139_1#8,10002,288.4,Same
22072_1#102,22072_1#103,9906,0.1,Same
22072_1#102,22072_1#105,9905,0.9,Same
22072_1#102,22072_1#106,9844,1.1,Same
22072_1#102,22072_1#107,9906,1.6,Same
22072_1#102,22072_1#110,9905,3,Same
22072_1#102,22072_1#111,9905,3.3,Same
22072_1#102,22072_1#112,9905,3.1,Same
22072_1#102,22072_1#113,9992,3.4,Same
22072_1#102,22072_1#114,9905,5.1,Same
22072_1#102,22072_1#117,9314,18.4,Same
22072_1#102,22072_1#119,9908,29.4,Same
22072_1#102,22072_1#120,9907,31.4,Same
22072_1#102,22072_1#121,9907,32.3,Same
22072_1#102,22072_1#122,9907,32.4,Same
22072_1#102,22072_1#123,9907,34.4,Same
22072_1#102,22072_1#125,9907,37.1,Same
22072_1#102,22072_1#126,9460,39.3,Same
22072_1#102,22072_1#127,9460,41.1,Same
22072_1#102,22072_1#128,9424,49.6,Same
22072_1#102,22072_1#129,9908,58.1,Same
22072_1#102,22072_1#130,10368,64.7,Same
22072_1#102,22072_1#131,10363,66.9,Same
22072_1#102,22072_1#132,10368,73.1,Same
22072_1#102,22072_1#134,10369,75.9,Same
22072_1#102,22072_1#137,6284,85.3,Same
22072_1#102,22072_1#138,9544,87.7,Same
22072_1#102,22072_1#139,10370,91.1,Same
22072_1#102,22072_1#147,10369,93.1,Same
22072_1#102,22072_1#155,9375,53,Same
22072_1#102,22072_1#165,10062,68.1,Same
22072_1#102,22072_1#167,1,1.1,Same
22072_1#102,22072_1#237,6623,56.7,Same
22072_1#102,22072_1#239,9905,44.6,Same
22072_1#102,22072_1#98,9745,5.9,Same
22072_1#102,22072_1#99,1,2.6,Same
22072_1#102,42070_1#103,10370,97,Same
22072_1#102,42070_1#108,9528,191.1,Same
22072_1#102,42070_1#109,9434,131.6,Same
22072_1#102,42070_1#110,9526,190.9,Same
22072_1#102,42070_1#112,9528,190.6,Same
22072_1#102,42070_1#113,10066,186.6,Same
22072_1#102,42070_1#115,9528,186,Same
22072_1#102,42070_1#119,10064,186,Same
22072_1#102,42070_1#120,9510,187.6,Same
22072_1#102,42070_1#121,9527,186,Same
22072_1#102,42070_1#122,9526,187.6,Same
22072_1#102,42070_1#123,9527,185.9,Same
22072_1#102,42070_1#125,9526,185.9,Same
22072_1#102,42070_1#126,9526,187.4,Same
22072_1#102,42070_1#127,9526,185,Same
22072_1#102,42070_1#129,9915,222.6,Same
22072_1#102,42070_1#130,9528,190.4,Same
22072_1#102,42070_1#133,9434,131.3,Same
22072_1#102,42070_1#14,9526,196.4,Same
22072_1#102,42070_1#141,9436,134.4,Same
22072_1#102,42070_1#145,10366,184.1,Same
22072_1#102,42070_1#147,9526,183.6,Same
22072_1#102,42070_1#148,9526,186.9,Same
22072_1#102,42070_1#150,10066,186.7,Same
22072_1#102,42070_1#152,9526,183.1,Same
22072_1#102,42070_1#154,9526,182.9,Same
22072_1#102,42070_1#155,9528,177.3,Same
22072_1#102,42070_1#156,9510,182.7,Same
22072_1#102,42070_1#157,9526,177,Same
22072_1#102,42070_1#158,9526,182,Same
22072_1#102,42070_1#160,9526,181.7,Same
22072_1#102,42070_1#162,9513,109.1,Same
22072_1#102,42070_1#168,10370,113.6,Same
22072_1#102,42070_1#173,10371,268.9,Same
22072_1#102,42070_1#175,9970,222.1,Same
22072_1#102,42070_1#177,9526,180.6,Same
22072_1#102,42070_1#178,9526,182.1,Same
22072_1#102,42070_1#179,9528,180.4,Same
22072_1#102,42070_1#18,10379,240.1,Same
22072_1#102,42070_1#181,9526,180.3,Same
22072_1#102,42070_1#183,9526,180.3,Same
22072_1#102,42070_1#187,6504,253.7,Same
22072_1#102,42070_1#189,6505,253.7,Same
22072_1#102,42070_1#191,10200,253.6,Same
22072_1#102,42070_1#196,9389,104.7,Same
22072_1#102,42070_1#197,9489,214.7,Same
22072_1#102,42070_1#201,9492,214.6,Same
22072_1#102,42070_1#203,9491,214.4,Same
22072_1#102,42070_1#211,10371,253.6,Same
22072_1#102,42070_1#219,6505,250.4,Same
22072_1#102,42070_1#22,9918,239.9,Same
22072_1#102,42070_1#221,6504,250.1,Same
22072_1#102,42070_1#226,10370,94.1,Same
22072_1#102,42070_1#227,9526,213.1,Same
22072_1#102,42070_1#228,10370,94.3,Same
22072_1#102,42070_1#230,10376,93.9,Same
22072_1#102,42070_1#231,9526,212,Same
22072_1#102,42070_1#235,9492,210.1,Same
22072_1#102,42070_1#236,10369,92.3,Same
22072_1#102,42070_1#237,9564,209.7,Same
22072_1#102,42070_1#241,10000,250,Same
22072_1#102,42070_1#243,6504,250,Same
22072_1#102,42070_1#247,6504,250,Same
22072_1#102,42070_1#253,10140,249.9,Same
22072_1#102,42070_1#259,9439,206.6,Same
22072_1#102,42070_1#263,9867,206.1,Same
22072_1#102,42070_1#271,9438,205.7,Same
22072_1#102,42070_1#28,9921,238.4,Same
22072_1#102,42070_1#281,9494,247.3,Same
22072_1#102,42070_1#283,9490,247.1,Same
22072_1#102,42070_1#287,6298,246.6,Same
22072_1#102,42070_1#3,9435,142,Same
22072_1#102,42070_1#30,10371,238.1,Same
22072_1#102,42070_1#302,9460,29.4,Same
22072_1#102,42070_1#303,9459,202.6,Same
22072_1#102,42070_1#307,9995,246,Same
22072_1#102,42070_1#31,6506,251,Same
22072_1#102,42070_1#315,9912,242.7,Same
22072_1#102,42070_1#317,9460,28.6,Same
22072_1#102,42070_1#318,8856,202,Same
22072_1#102,42070_1#320,9493,201.7,Same
22072_1#102,42070_1#324,9468,201.4,Same
22072_1#102,42070_1#325,10371,257.1,Same
22072_1#102,42070_1#326,9271,201.4,Same
22072_1#102,42070_1#332,10167,242.3,Same
22072_1#102,42070_1#333,9913,242,Same
22072_1#102,42070_1#339,9918,239,Same
22072_1#102,42070_1#345,10372,256.4,Same
22072_1#102,42070_1#348,9565,198.7,Same
22072_1#102,42070_1#352,9468,198.6,Same
22072_1#102,42070_1#353,10371,255,Same
22072_1#102,42070_1#356,9912,241.1,Same
22072_1#102,42070_1#357,9912,240.7,Same
22072_1#102,42070_1#36,8856,193.4,Same
22072_1#102,42070_1#361,9527,240.4,Same
22072_1#102,42070_1#363,9918,240.1,Same
22072_1#102,42070_1#39,10194,143.9,Same
22072_1#102,42070_1#4,8857,198,Same
22072_1#102,42070_1#40,9528,193.4,Same
22072_1#102,42070_1#43,9618,138.7,Same
22072_1#102,42070_1#44,9528,193.3,Same
22072_1#102,42070_1#45,9437,139.1,Same
22072_1#102,42070_1#47,9435,139.1,Same
22072_1#102,42070_1#48,10005,192.7,Same
22072_1#102,42070_1#52,9918,237.6,Same
22072_1#102,42070_1#57,6506,250.9,Same
22072_1#102,42070_1#61,6503,250.6,Same
22072_1#102,42070_1#68,9528,192.3,Same
22072_1#102,42070_1#7,9423,145.4,Same
22072_1#102,42070_1#72,9528,192.1,Same
22072_1#102,42070_1#73,9485,154,Same
22072_1#102,42070_1#74,9528,192.1,Same
22072_1#102,42070_1#76,9528,192,Same
22072_1#102,42070_1#80,9528,191.7,Same
22072_1#102,42070_1#83,6503,252,Same
22072_1#102,42070_1#87,10158,251.6,Same
22072_1#102,42070_1#88,10371,234,Same
22072_1#102,42070_1#9,6290,101.7,Same
22072_1#102,42070_1#91,9526,182,Same
22072_1#102,42070_1#98,9531,191.6,Same
22072_1#102,42070_2#104,10372,262,Same
22072_1#102,42070_2#106,10371,262,Same
22072_1#102,42070_2#110,10004,261.4,Same
22072_1#102,42070_2#114,9525,162.3,Same
22072_1#102,42070_2#116,9525,162.3,Same
22072_1#102,42070_2#12,9967,221.1,Same
22072_1#102,42070_2#120,9526,162.4,Same
22072_1#102,42070_2#124,9525,162.7,Same
22072_1#102,42070_2#126,9525,162.9,Same
22072_1#102,42070_2#128,9525,163.1,Same
22072_1#102,42070_2#135,9916,229,Same
22072_1#102,42070_2#14,9915,221,Same
22072_1#102,42070_2#140,10371,262.1,Same
22072_1#102,42070_2#142,10005,262.1,Same
22072_1#102,42070_2#144,10372,265.7,Same
22072_1#102,42070_2#148,9525,163.4,Same
22072_1#102,42070_2#149,9526,168.6,Same
22072_1#102,42070_2#152,9525,164.7,Same
22072_1#102,42070_2#154,10318,145.9,Same
22072_1#102,42070_2#155,9526,169,Same
22072_1#102,42070_2#158,10318,156,Same
22072_1#102,42070_2#162,10376,265.4,Same
22072_1#102,42070_2#165,9406,230.7,Same
22072_1#102,42070_2#166,10371,264.6,Same
22072_1#102,42070_2#170,9411,264,Same
22072_1#102,42070_2#179,10318,149,Same
22072_1#102,42070_2#180,10319,148.3,Same
22072_1#102,42070_2#182,10320,147.3,Same
22072_1#102,42070_2#183,9103,170.4,Same
22072_1#102,42070_2#184,10322,147.1,Same
22072_1#102,42070_2#185,9526,170.4,Same
22072_1#102,42070_2#187,9526,170.4,Same
22072_1#102,42070_2#189,9526,170.4,Same
22072_1#102,42070_2#191,9526,170.9,Same
22072_1#102,42070_2#194,10372,265.9,Same
22072_1#102,42070_2#2,6291,217.1,Same
22072_1#102,42070_2#202,10371,266.9,Same
22072_1#102,42070_2#204,10371,266.9,Same
22072_1#102,42070_2#205,10370,232.3,Same
22072_1#102,42070_2#208,10372,266.6,Same
22072_1#102,42070_2#213,9526,172,Same
22072_1#102,42070_2#215,9525,172,Same
22072_1#102,42070_2#216,10318,156,Same
22072_1#102,42070_2#217,9527,172.3,Same
22072_1#102,42070_2#219,9526,172.3,Same
22072_1#102,42070_2#220,9397,158.4,Same
22072_1#102,42070_2#221,9527,172.3,Same
22072_1#102,42070_2#222,9497,158.4,Same
22072_1#102,42070_2#223,9526,173,Same
22072_1#102,42070_2#227,6611,232.6,Same
22072_1#102,42070_2#229,6611,232.9,Same
22072_1#102,42070_2#230,10004,267.6,Same
22072_1#102,42070_2#232,9969,267.4,Same
22072_1#102,42070_2#233,9916,222.9,Same
22072_1#102,42070_2#236,9992,267.3,Same
22072_1#102,42070_2#237,9916,222.3,Same
22072_1#102,42070_2#238,10004,267.1,Same
22072_1#102,42070_2#240,9489,274.4,Same
22072_1#102,42070_2#241,9526,173,Same
22072_1#102,42070_2#244,9878,148.3,Same
22072_1#102,42070_2#245,9526,173.4,Same
22072_1#102,42070_2#248,9525,162.1,Same
22072_1#102,42070_2#251,9526,174.3,Same
22072_1#102,42070_2#252,9525,161.4,Same
22072_1#102,42070_2#253,9526,174.4,Same
22072_1#102,42070_2#255,10318,149.3,Same
22072_1#102,42070_2#256,9525,161,Same
22072_1#102,42070_2#257,9915,222.4,Same
22072_1#102,42070_2#260,9534,273.4,Same
22072_1#102,42070_2#263,9969,222.1,Same
22072_1#102,42070_2#264,9472,272.4,Same
22072_1#102,42070_2#265,9917,223.3,Same
22072_1#102,42070_2#267,9967,223.4,Same
22072_1#102,42070_2#273,9398,153.3,Same
