iso1,iso2,dist,weeks,pair_location
HG06869375,HG07682652,10026,32.6,Same
HG06869375,HG07711602,9867,33.7,Same
HG06869375,HG07721141,563,34,Same
HG06869375,HG07814008,3777,36.7,Same
HG06869375,HG07817841,10117,37,Same
HG06869375,HG07822648,9955,37.1,Same
HG06869375,HG0792698,10383,36.1,Same
HG06869375,HG08025702,9704,45.6,Same
HG06869375,HG08040993,9092,46.3,Same
HG06869375,HG08045544,10156,45.9,Same
HG06869375,HG08135560,10126,50,Same
HG06869375,HG08135581,10162,50,Same
HG06869375,HG08423951,9700,62.6,Same
HG06872466,HG06924805,10180,2.1,Same
HG06872466,HG07158982,10177,11.1,Same
HG06872466,HG07179260,10077,12,Same
HG06872466,HG07220184,10201,13.6,Same
HG06872466,HG07232940,10052,14.1,Same
HG06872466,HG07246814,9016,14.6,Same
HG06872466,HG07250997,9315,14.9,Same
HG06872466,HG07263699,10375,15.3,Same
HG06872466,HG07276892,10310,15.7,Same
HG06872466,HG07306460,10309,16.7,Same
HG06872466,HG07330139,3,17.6,Same
HG06872466,HG07330188,10467,17.6,Same
HG06872466,HG07332549,4,17.7,Same
HG06872466,HG07335713,10235,34.3,Same
HG06872466,HG07341101,10330,18,Same
HG06872466,HG07415837,10439,21,Same
HG06872466,HG07418777,10198,21.3,Same
HG06872466,HG07447392,10217,22.1,Same
HG06872466,HG07490109,10322,23.9,Same
HG06872466,HG07502428,10474,24.3,Same
HG06872466,HG07515032,10483,24.9,Same
HG06872466,HG07523412,10475,25.3,Same
HG06872466,HG07536697,10409,25.7,Same
HG06872466,HG07573284,10302,27.9,Same
HG06872466,HG07589966,10340,28.9,Same
HG06872466,HG07594328,10479,29.1,Same
HG06872466,HG07613809,10307,29.9,Same
HG06872466,HG07622927,10453,30.1,Same
HG06872466,HG07623632,10439,30.3,Same
HG06872466,HG07623670,10514,30.3,Same
HG06872466,HG07635323,10348,30.7,Same
HG06872466,HG07640120,10108,30.9,Same
HG06872466,HG07644129,10194,31.1,Same
HG06872466,HG07682652,10188,32.4,Same
HG06872466,HG07711602,10025,33.6,Same
HG06872466,HG07721141,577,33.9,Same
HG06872466,HG07814008,3900,36.6,Same
HG06872466,HG07817841,10263,36.9,Same
HG06872466,HG07822648,10129,37,Same
HG06872466,HG0792698,10619,36,Same
HG06872466,HG08025702,9888,45.4,Same
HG06872466,HG08040993,9273,46.1,Same
HG06872466,HG08045544,10296,45.7,Same
HG06872466,HG08135560,10389,49.9,Same
HG06872466,HG08135581,10399,49.9,Same
HG06872466,HG08423951,9835,62.4,Same
HG06924805,HG07158982,35,9,Same
HG06924805,HG07179260,0,9.9,Same
HG06924805,HG07220184,36,11.4,Same
HG06924805,HG07232940,41,12,Same
HG06924805,HG07246814,9688,12.4,Same
HG06924805,HG07250997,9890,12.7,Same
HG06924805,HG07263699,9465,13.1,Same
HG06924805,HG07276892,9416,13.6,Same
HG06924805,HG07306460,9590,14.6,Same
HG06924805,HG07330139,10066,15.4,Same
HG06924805,HG07330188,9608,15.4,Same
HG06924805,HG07332549,10177,15.6,Same
HG06924805,HG07335713,9320,32.1,Same
HG06924805,HG07341101,9425,15.9,Same
HG06924805,HG07415837,9559,18.9,Same
HG06924805,HG07418777,1755,19.1,Same
HG06924805,HG07447392,1763,20,Same
HG06924805,HG07490109,9445,21.7,Same
HG06924805,HG07502428,9615,22.1,Same
HG06924805,HG07515032,9628,22.7,Same
HG06924805,HG07523412,9586,23.1,Same
HG06924805,HG07536697,9534,23.6,Same
HG06924805,HG07573284,9380,25.7,Same
HG06924805,HG07589966,9433,26.7,Same
HG06924805,HG07594328,9622,27,Same
HG06924805,HG07613809,9490,27.7,Same
HG06924805,HG07622927,9578,28,Same
HG06924805,HG07623632,9568,28.1,Same
HG06924805,HG07623670,9727,28.1,Same
HG06924805,HG07635323,9503,28.6,Same
HG06924805,HG07640120,124,28.7,Same
HG06924805,HG07644129,2,29,Same
HG06924805,HG07682652,37,30.3,Same
HG06924805,HG07711602,18,31.4,Same
HG06924805,HG07721141,9904,31.7,Same
HG06924805,HG07814008,10213,34.4,Same
HG06924805,HG07817841,9852,34.7,Same
HG06924805,HG07822648,9429,34.9,Same
HG06924805,HG0792698,9622,33.9,Same
HG06924805,HG08025702,9879,43.3,Same
HG06924805,HG08040993,9812,44,Same
HG06924805,HG08045544,9393,43.6,Same
HG06924805,HG08135560,9522,47.7,Same
HG06924805,HG08135581,9562,47.7,Same
HG06924805,HG08423951,9738,60.3,Same
HG07158982,HG07179260,34,0.9,Same
HG07158982,HG07220184,1,2.4,Same
HG07158982,HG07232940,7,3,Same
HG07158982,HG07246814,9680,3.4,Same
HG07158982,HG07250997,9880,3.7,Same
HG07158982,HG07263699,9428,4.1,Same
HG07158982,HG07276892,9389,4.6,Same
HG07158982,HG07306460,9573,5.6,Same
HG07158982,HG07330139,10063,6.4,Same
HG07158982,HG07330188,9594,6.4,Same
HG07158982,HG07332549,10174,6.6,Same
HG07158982,HG07335713,9284,23.1,Same
HG07158982,HG07341101,9391,6.9,Same
HG07158982,HG07415837,9544,9.9,Same
HG07158982,HG07418777,1746,10.1,Same
HG07158982,HG07447392,1749,11,Same
HG07158982,HG07490109,9408,12.7,Same
HG07158982,HG07502428,9601,13.1,Same
HG07158982,HG07515032,9614,13.7,Same
HG07158982,HG07523412,9572,14.1,Same
HG07158982,HG07536697,9519,14.6,Same
HG07158982,HG07573284,9343,16.7,Same
HG07158982,HG07589966,9399,17.7,Same
HG07158982,HG07594328,9608,18,Same
HG07158982,HG07613809,9488,18.7,Same
HG07158982,HG07622927,9564,19,Same
HG07158982,HG07623632,9555,19.1,Same
HG07158982,HG07623670,9718,19.1,Same
HG07158982,HG07635323,9504,19.6,Same
HG07158982,HG07640120,113,19.7,Same
HG07158982,HG07644129,37,20,Same
HG07158982,HG07682652,25,21.3,Same
HG07158982,HG07711602,53,22.4,Same
HG07158982,HG07721141,9911,22.7,Same
HG07158982,HG07814008,10197,25.4,Same
HG07158982,HG07817841,9848,25.7,Same
HG07158982,HG07822648,9411,25.9,Same
HG07158982,HG0792698,9648,24.9,Same
HG07158982,HG08025702,9858,34.3,Same
HG07158982,HG08040993,9813,35,Same
HG07158982,HG08045544,9356,34.6,Same
HG07158982,HG08135560,9531,38.7,Same
HG07158982,HG08135581,9553,38.7,Same
HG07158982,HG08423951,9718,51.3,Same
HG07179260,HG07220184,35,1.6,Same
HG07179260,HG07232940,40,2.1,Same
HG07179260,HG07246814,9618,2.6,Same
HG07179260,HG07250997,9805,2.9,Same
HG07179260,HG07263699,9372,3.3,Same
HG07179260,HG07276892,9326,3.7,Same
HG07179260,HG07306460,9509,4.7,Same
HG07179260,HG07330139,9967,5.6,Same
HG07179260,HG07330188,9523,5.6,Same
HG07179260,HG07332549,10074,5.7,Same
HG07179260,HG07335713,9227,22.3,Same
HG07179260,HG07341101,9332,6,Same
HG07179260,HG07415837,9477,9,Same
HG07179260,HG07418777,1712,9.3,Same
HG07179260,HG07447392,1720,10.1,Same
HG07179260,HG07490109,9352,11.9,Same
HG07179260,HG07502428,9530,12.3,Same
HG07179260,HG07515032,9543,12.9,Same
HG07179260,HG07523412,9501,13.3,Same
HG07179260,HG07536697,9448,13.7,Same
HG07179260,HG07573284,9287,15.9,Same
HG07179260,HG07589966,9340,16.9,Same
HG07179260,HG07594328,9537,17.1,Same
HG07179260,HG07613809,9405,17.9,Same
HG07179260,HG07622927,9493,18.1,Same
HG07179260,HG07623632,9483,18.3,Same
HG07179260,HG07623670,9617,18.3,Same
HG07179260,HG07635323,9418,18.7,Same
HG07179260,HG07640120,122,18.9,Same
HG07179260,HG07644129,2,19.1,Same
HG07179260,HG07682652,36,20.4,Same
HG07179260,HG07711602,18,21.6,Same
HG07179260,HG07721141,9803,21.9,Same
HG07179260,HG07814008,10116,24.6,Same
HG07179260,HG07817841,9791,24.9,Same
HG07179260,HG07822648,9347,25,Same
HG07179260,HG0792698,9546,24,Same
HG07179260,HG08025702,9744,33.4,Same
HG07179260,HG08040993,9729,34.1,Same
HG07179260,HG08045544,9316,33.7,Same
HG07179260,HG08135560,9437,37.9,Same
HG07179260,HG08135581,9477,37.9,Same
HG07179260,HG08423951,9638,50.4,Same
HG07220184,HG07232940,8,0.6,Same
HG07220184,HG07246814,9708,1,Same
HG07220184,HG07250997,9908,1.3,Same
HG07220184,HG07263699,9444,1.7,Same
HG07220184,HG07276892,9395,2.1,Same
HG07220184,HG07306460,9593,3.1,Same
HG07220184,HG07330139,10086,4,Same
HG07220184,HG07330188,9613,4,Same
HG07220184,HG07332549,10198,4.1,Same
HG07220184,HG07335713,9325,20.7,Same
HG07220184,HG07341101,9404,4.4,Same
HG07220184,HG07415837,9563,7.4,Same
HG07220184,HG07418777,1750,7.7,Same
HG07220184,HG07447392,1753,8.6,Same
HG07220184,HG07490109,9424,10.3,Same
HG07220184,HG07502428,9620,10.7,Same
HG07220184,HG07515032,9633,11.3,Same
HG07220184,HG07523412,9591,11.7,Same
HG07220184,HG07536697,9538,12.1,Same
HG07220184,HG07573284,9359,14.3,Same
HG07220184,HG07589966,9412,15.3,Same
HG07220184,HG07594328,9627,15.6,Same
HG07220184,HG07613809,9489,16.3,Same
HG07220184,HG07622927,9583,16.6,Same
HG07220184,HG07623632,9573,16.7,Same
HG07220184,HG07623670,9730,16.7,Same
HG07220184,HG07635323,9502,17.1,Same
HG07220184,HG07640120,115,17.3,Same
HG07220184,HG07644129,38,17.6,Same
HG07220184,HG07682652,27,18.9,Same
HG07220184,HG07711602,54,20,Same
HG07220184,HG07721141,9926,20.3,Same
HG07220184,HG07814008,10220,23,Same
HG07220184,HG07817841,9871,23.3,Same
HG07220184,HG07822648,9431,23.4,Same
HG07220184,HG0792698,9656,22.4,Same
HG07220184,HG08025702,9883,31.9,Same
HG07220184,HG08040993,9829,32.6,Same
HG07220184,HG08045544,9372,32.1,Same
HG07220184,HG08135560,9530,36.3,Same
HG07220184,HG08135581,9568,36.3,Same
HG07220184,HG08423951,9747,48.9,Same
HG07232940,HG07246814,9572,0.4,Same
HG07232940,HG07250997,9744,0.7,Same
HG07232940,HG07263699,9343,1.1,Same
HG07232940,HG07276892,9294,1.6,Same
HG07232940,HG07306460,9485,2.6,Same
HG07232940,HG07330139,9938,3.4,Same
HG07232940,HG07330188,9485,3.4,Same
HG07232940,HG07332549,10049,3.6,Same
HG07232940,HG07335713,9198,20.1,Same
HG07232940,HG07341101,9303,3.9,Same
HG07232940,HG07415837,9436,6.9,Same
HG07232940,HG07418777,1752,7.1,Same
HG07232940,HG07447392,1755,8,Same
HG07232940,HG07490109,9323,9.7,Same
HG07232940,HG07502428,9493,10.1,Same
HG07232940,HG07515032,9506,10.7,Same
HG07232940,HG07523412,9464,11.1,Same
HG07232940,HG07536697,9412,11.6,Same
HG07232940,HG07573284,9257,13.7,Same
HG07232940,HG07589966,9310,14.7,Same
HG07232940,HG07594328,9500,15,Same
HG07232940,HG07613809,9362,15.7,Same
HG07232940,HG07622927,9456,16,Same
HG07232940,HG07623632,9446,16.1,Same
HG07232940,HG07623670,9602,16.1,Same
HG07232940,HG07635323,9379,16.6,Same
HG07232940,HG07640120,120,16.7,Same
HG07232940,HG07644129,43,17,Same
HG07232940,HG07682652,32,18.3,Same
HG07232940,HG07711602,59,19.4,Same
HG07232940,HG07721141,9776,19.7,Same
HG07232940,HG07814008,10067,22.4,Same
HG07232940,HG07817841,9736,22.7,Same
HG07232940,HG07822648,9313,22.9,Same
HG07232940,HG0792698,9489,21.9,Same
HG07232940,HG08025702,9766,31.3,Same
HG07232940,HG08040993,9662,32,Same
HG07232940,HG08045544,9270,31.6,Same
HG07232940,HG08135560,9400,35.7,Same
HG07232940,HG08135581,9450,35.7,Same
HG07232940,HG08423951,9586,48.3,Same
HG07246814,HG07250997,1,0.3,Same
HG07246814,HG07263699,9671,0.7,Same
HG07246814,HG07276892,9638,1.1,Same
HG07246814,HG07306460,9840,2.1,Same
HG07246814,HG07330139,8931,3,Same
HG07246814,HG07330188,9919,3,Same
HG07246814,HG07332549,9067,3.1,Same
HG07246814,HG07335713,9638,19.7,Same
HG07246814,HG07341101,9657,3.4,Same
HG07246814,HG07415837,9876,6.4,Same
HG07246814,HG07418777,9634,6.7,Same
HG07246814,HG07447392,9597,7.6,Same
HG07246814,HG07490109,9624,9.3,Same
HG07246814,HG07502428,9936,9.7,Same
HG07246814,HG07515032,9932,10.3,Same
HG07246814,HG07523412,9920,10.7,Same
HG07246814,HG07536697,9854,11.1,Same
HG07246814,HG07573284,9621,13.3,Same
HG07246814,HG07589966,9637,14.3,Same
HG07246814,HG07594328,9926,14.6,Same
HG07246814,HG07613809,9734,15.3,Same
HG07246814,HG07622927,9902,15.6,Same
HG07246814,HG07623632,9895,15.7,Same
HG07246814,HG07623670,9864,15.7,Same
HG07246814,HG07635323,9813,16.1,Same
HG07246814,HG07640120,9611,16.3,Same
HG07246814,HG07644129,9710,16.6,Same
HG07246814,HG07682652,9716,17.9,Same
HG07246814,HG07711602,9567,19,Same
HG07246814,HG07721141,8759,19.3,Same
HG07246814,HG07814008,9230,22,Same
HG07246814,HG07817841,9559,22.3,Same
HG07246814,HG07822648,9650,22.4,Same
HG07246814,HG0792698,10131,21.4,Same
HG07246814,HG08025702,9256,30.9,Same
HG07246814,HG08040993,117,31.6,Same
HG07246814,HG08045544,9638,31.1,Same
HG07246814,HG08135560,9829,35.3,Same
HG07246814,HG08135581,9864,35.3,Same
HG07246814,HG08423951,9441,47.9,Same
HG07250997,HG07263699,9884,0.4,Same
HG07250997,HG07276892,9840,0.9,Same
HG07250997,HG07306460,10072,1.9,Same
HG07250997,HG07330139,9226,2.7,Same
HG07250997,HG07330188,10191,2.7,Same
HG07250997,HG07332549,9322,2.9,Same
HG07250997,HG07335713,9794,19.4,Same
HG07250997,HG07341101,9865,3.1,Same
HG07250997,HG07415837,10126,6.1,Same
HG07250997,HG07418777,9896,6.4,Same
HG07250997,HG07447392,9864,7.3,Same
HG07250997,HG07490109,9835,9,Same
HG07250997,HG07502428,10211,9.4,Same
HG07250997,HG07515032,10207,10,Same
HG07250997,HG07523412,10168,10.4,Same
HG07250997,HG07536697,10131,10.9,Same
HG07250997,HG07573284,9817,13,Same
HG07250997,HG07589966,9850,14,Same
HG07250997,HG07594328,10203,14.3,Same
HG07250997,HG07613809,10044,15,Same
HG07250997,HG07622927,10157,15.3,Same
HG07250997,HG07623632,10150,15.4,Same
HG07250997,HG07623670,10156,15.4,Same
HG07250997,HG07635323,10056,15.9,Same
HG07250997,HG07640120,9810,16,Same
HG07250997,HG07644129,9905,16.3,Same
HG07250997,HG07682652,9908,17.6,Same
HG07250997,HG07711602,9740,18.7,Same
HG07250997,HG07721141,8978,19,Same
HG07250997,HG07814008,9417,21.7,Same
HG07250997,HG07817841,9728,22,Same
HG07250997,HG07822648,9921,22.1,Same
HG07250997,HG0792698,10388,21.1,Same
HG07250997,HG08025702,9446,30.6,Same
HG07250997,HG08040993,121,31.3,Same
HG07250997,HG08045544,9841,30.9,Same
HG07250997,HG08135560,10104,35,Same
HG07250997,HG08135581,10130,35,Same
HG07250997,HG08423951,9594,47.6,Same
HG07263699,HG07276892,0,0.4,Same
HG07263699,HG07306460,9292,1.4,Same
HG07263699,HG07330139,10276,2.3,Same
HG07263699,HG07330188,9548,2.3,Same
HG07263699,HG07332549,10368,2.4,Same
HG07263699,HG07335713,56,19,Same
HG07263699,HG07341101,1,2.7,Same
HG07263699,HG07415837,9497,5.7,Same
HG07263699,HG07418777,9466,6,Same
HG07263699,HG07447392,9476,6.9,Same
HG07263699,HG07490109,3,8.6,Same
HG07263699,HG07502428,9558,9,Same
HG07263699,HG07515032,9563,9.6,Same
HG07263699,HG07523412,9533,10,Same
HG07263699,HG07536697,9491,10.4,Same
HG07263699,HG07573284,32,12.6,Same
HG07263699,HG07589966,32,13.6,Same
HG07263699,HG07594328,9561,13.9,Same
HG07263699,HG07613809,9398,14.6,Same
HG07263699,HG07622927,9518,14.9,Same
HG07263699,HG07623632,9508,15,Same
HG07263699,HG07623670,9708,15,Same
HG07263699,HG07635323,9428,15.4,Same
HG07263699,HG07640120,9359,15.6,Same
HG07263699,HG07644129,9446,15.9,Same
HG07263699,HG07682652,9459,17.1,Same
HG07263699,HG07711602,9309,18.3,Same
HG07263699,HG07721141,10124,18.6,Same
HG07263699,HG07814008,10349,21.3,Same
HG07263699,HG07817841,9790,21.6,Same
HG07263699,HG07822648,9145,21.7,Same
HG07263699,HG0792698,9868,20.7,Same
HG07263699,HG08025702,9927,30.1,Same
HG07263699,HG08040993,9819,30.9,Same
HG07263699,HG08045544,55,30.4,Same
HG07263699,HG08135560,9460,34.6,Same
HG07263699,HG08135581,9481,34.6,Same
HG07263699,HG08423951,9766,47.1,Same
HG07276892,HG07306460,9229,1,Same
HG07276892,HG07330139,10211,1.9,Same
HG07276892,HG07330188,9490,1.9,Same
HG07276892,HG07332549,10342,2,Same
HG07276892,HG07335713,56,18.6,Same
HG07276892,HG07341101,1,2.3,Same
HG07276892,HG07415837,9439,5.3,Same
HG07276892,HG07418777,9417,5.6,Same
HG07276892,HG07447392,9437,6.4,Same
HG07276892,HG07490109,3,8.1,Same
HG07276892,HG07502428,9500,8.6,Same
HG07276892,HG07515032,9505,9.1,Same
HG07276892,HG07523412,9475,9.6,Same
HG07276892,HG07536697,9433,10,Same
HG07276892,HG07573284,32,12.1,Same
HG07276892,HG07589966,32,13.1,Same
HG07276892,HG07594328,9503,13.4,Same
HG07276892,HG07613809,9340,14.1,Same
HG07276892,HG07622927,9460,14.4,Same
HG07276892,HG07623632,9450,14.6,Same
HG07276892,HG07623670,9643,14.6,Same
HG07276892,HG07635323,9370,15,Same
HG07276892,HG07640120,9310,15.1,Same
HG07276892,HG07644129,9397,15.4,Same
HG07276892,HG07682652,9410,16.7,Same
HG07276892,HG07711602,9270,17.9,Same
HG07276892,HG07721141,10053,18.1,Same
HG07276892,HG07814008,10295,20.9,Same
HG07276892,HG07817841,9747,21.1,Same
HG07276892,HG07822648,9082,21.3,Same
HG07276892,HG0792698,9824,20.3,Same
HG07276892,HG08025702,9893,29.7,Same
HG07276892,HG08040993,9774,30.4,Same
HG07276892,HG08045544,55,30,Same
HG07276892,HG08135560,9402,34.1,Same
HG07276892,HG08135581,9424,34.1,Same
HG07276892,HG08423951,9736,46.7,Same
HG07306460,HG07330139,10223,0.9,Same
HG07306460,HG07330188,9695,0.9,Same
HG07306460,HG07332549,10311,1,Same
HG07306460,HG07335713,9166,17.6,Same
HG07306460,HG07341101,9258,1.3,Same
HG07306460,HG07415837,9654,4.3,Same
HG07306460,HG07418777,9461,4.6,Same
HG07306460,HG07447392,9470,5.4,Same
HG07306460,HG07490109,9274,7.1,Same
HG07306460,HG07502428,9705,7.6,Same
HG07306460,HG07515032,9709,8.1,Same
HG07306460,HG07523412,9690,8.6,Same
HG07306460,HG07536697,9615,9,Same
HG07306460,HG07573284,9232,11.1,Same
HG07306460,HG07589966,9259,12.1,Same
HG07306460,HG07594328,9704,12.4,Same
HG07306460,HG07613809,9562,13.1,Same
HG07306460,HG07622927,9687,13.4,Same
HG07306460,HG07623632,9680,13.6,Same
HG07306460,HG07623670,9829,13.6,Same
HG07306460,HG07635323,9588,14,Same
HG07306460,HG07640120,9509,14.1,Same
HG07306460,HG07644129,9610,14.4,Same
HG07306460,HG07682652,9604,15.7,Same
HG07306460,HG07711602,9429,16.9,Same
HG07306460,HG07721141,10034,17.1,Same
HG07306460,HG07814008,10477,19.9,Same
HG07306460,HG07817841,9938,20.1,Same
HG07306460,HG07822648,247,20.3,Same
HG07306460,HG0792698,9983,19.3,Same
HG07306460,HG08025702,10010,28.7,Same
HG07306460,HG08040993,10000,29.4,Same
HG07306460,HG08045544,9202,29,Same
HG07306460,HG08135560,9585,33.1,Same
HG07306460,HG08135581,9652,33.1,Same
HG07306460,HG08423951,9926,45.7,Same
HG07330139,HG07330188,10315,0,Same
HG07330139,HG07332549,4,0.1,Same
HG07330139,HG07335713,10136,16.7,Same
HG07330139,HG07341101,10231,0.4,Same
HG07330139,HG07415837,10290,3.4,Same
HG07330139,HG07418777,10082,3.7,Same
HG07330139,HG07447392,10101,4.6,Same
HG07330139,HG07490109,10226,6.3,Same
HG07330139,HG07502428,10320,6.7,Same
HG07330139,HG07515032,10329,7.3,Same
HG07330139,HG07523412,10321,7.7,Same
HG07330139,HG07536697,10265,8.1,Same
HG07330139,HG07573284,10203,10.3,Same
HG07330139,HG07589966,10241,11.3,Same
HG07330139,HG07594328,10325,11.6,Same
HG07330139,HG07613809,10155,12.3,Same
HG07330139,HG07622927,10299,12.6,Same
HG07330139,HG07623632,10282,12.7,Same
HG07330139,HG07623670,10383,12.7,Same
HG07330139,HG07635323,10194,13.1,Same
HG07330139,HG07640120,9994,13.3,Same
HG07330139,HG07644129,10083,13.6,Same
HG07330139,HG07682652,10073,14.9,Same
HG07330139,HG07711602,9913,16,Same
HG07330139,HG07721141,576,16.3,Same
HG07330139,HG07814008,3927,19,Same
HG07330139,HG07817841,10134,19.3,Same
HG07330139,HG07822648,10042,19.4,Same
HG07330139,HG0792698,10485,18.4,Same
HG07330139,HG08025702,9818,27.9,Same
HG07330139,HG08040993,9185,28.6,Same
HG07330139,HG08045544,10197,28.1,Same
HG07330139,HG08135560,10235,32.3,Same
HG07330139,HG08135581,10247,32.3,Same
HG07330139,HG08423951,9770,44.9,Same
HG07330188,HG07332549,10420,0.1,Same
HG07330188,HG07335713,9435,16.7,Same
HG07330188,HG07341101,9513,0.4,Same
HG07330188,HG07415837,44,3.4,Same
HG07330188,HG07418777,9579,3.7,Same
HG07330188,HG07447392,9571,4.6,Same
HG07330188,HG07490109,9483,6.3,Same
HG07330188,HG07502428,46,6.7,Same
HG07330188,HG07515032,45,7.3,Same
HG07330188,HG07523412,44,7.7,Same
HG07330188,HG07536697,44,8.1,Same
HG07330188,HG07573284,9477,10.3,Same
HG07330188,HG07589966,9513,11.3,Same
HG07330188,HG07594328,44,11.6,Same
HG07330188,HG07613809,44,12.3,Same
HG07330188,HG07622927,44,12.6,Same
HG07330188,HG07623632,45,12.7,Same
HG07330188,HG07623670,9973,12.7,Same
HG07330188,HG07635323,44,13.1,Same
HG07330188,HG07640120,9533,13.3,Same
HG07330188,HG07644129,9605,13.6,Same
HG07330188,HG07682652,9615,14.9,Same
HG07330188,HG07711602,9451,16,Same
HG07330188,HG07721141,10053,16.3,Same
HG07330188,HG07814008,10423,19,Same
HG07330188,HG07817841,10057,19.3,Same
HG07330188,HG07822648,9542,19.4,Same
HG07330188,HG0792698,9728,18.4,Same
HG07330188,HG08025702,10188,27.9,Same
HG07330188,HG08040993,10112,28.6,Same
HG07330188,HG08045544,9493,28.1,Same
HG07330188,HG08135560,45,32.3,Same
HG07330188,HG08135581,47,32.3,Same
HG07330188,HG08423951,9911,44.9,Same
HG07332549,HG07335713,10230,16.6,Same
HG07332549,HG07341101,10323,0.3,Same
HG07332549,HG07415837,10391,3.3,Same
HG07332549,HG07418777,10190,3.6,Same
HG07332549,HG07447392,10209,4.4,Same
HG07332549,HG07490109,10315,6.1,Same
HG07332549,HG07502428,10426,6.6,Same
HG07332549,HG07515032,10435,7.1,Same
HG07332549,HG07523412,10427,7.6,Same
HG07332549,HG07536697,10361,8,Same
HG07332549,HG07573284,10297,10.1,Same
HG07332549,HG07589966,10335,11.1,Same
HG07332549,HG07594328,10431,11.4,Same
HG07332549,HG07613809,10261,12.1,Same
HG07332549,HG07622927,10405,12.4,Same
HG07332549,HG07623632,10388,12.6,Same
HG07332549,HG07623670,10532,12.6,Same
HG07332549,HG07635323,10300,13,Same
HG07332549,HG07640120,10110,13.1,Same
HG07332549,HG07644129,10192,13.4,Same
HG07332549,HG07682652,10185,14.7,Same
HG07332549,HG07711602,10022,15.9,Same
HG07332549,HG07721141,577,16.1,Same
HG07332549,HG07814008,3891,18.9,Same
HG07332549,HG07817841,10214,19.1,Same
HG07332549,HG07822648,10131,19.3,Same
HG07332549,HG0792698,10609,18.3,Same
HG07332549,HG08025702,9933,27.7,Same
HG07332549,HG08040993,9281,28.4,Same
HG07332549,HG08045544,10330,28,Same
HG07332549,HG08135560,10341,32.1,Same
